IDNumber,Age,AgeGroup,Gender,HighestEducation,Ethnicity,Region,TOT_raw,SOC_raw,VIS_raw,HEA_raw,TOU_raw,TS_raw,BOD_raw,BAL_raw,PLA_raw,TOT_NT,SOC_NT,VIS_NT,HEA_NT,TOU_NT,TS_NT,BOD_NT,BAL_NT,PLA_NT
224021,24,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,northeast,111,24,17,22,23,19,14,16,21,63,65,60,64,68,60,56,60,64
204051,42,41.00 to 50.99 years,Female,Bachelor's degree or higher,Black,west,71,18,11,13,16,11,10,10,11,42,54,42,47,56,39,39,39,41
225050,69,65.00 to 99.99 years,Male,High school graduate (including GED),Black,northeast,72,16,11,13,12,13,11,12,11,43,50,42,47,43,46,44,49,41
224006,24,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,northeast,92,12,15,19,18,19,10,11,11,56,38,55,60,60,60,39,44,41
230011,34,31.00 to 40.99 years,Male,Bachelor's degree or higher,White,midwest,69,18,10,12,12,11,14,10,13,41,54,37,43,43,39,56,39,48
225035,36,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,60,10,10,10,10,10,10,10,10,32,31,37,34,33,35,39,39,36
215015,58,51.00 to 64.99 years,Female,Bachelor's degree or higher,White,northeast,74,13,10,16,13,15,10,10,11,45,41,37,54,47,52,39,39,41
221013,28,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,96,18,15,18,16,20,14,13,23,57,54,55,58,56,61,56,52,66
225034,21,21.00 to 30.99 years,Female,High school graduate (including GED),White,northeast,78,14,11,14,15,15,11,12,14,48,44,42,49,53,52,44,49,51
190073,35,31.00 to 40.99 years,Male,Bachelor's degree or higher,Asian,west,61,14,10,10,10,10,10,11,10,33,44,37,34,33,35,39,44,36
190071,33,31.00 to 40.99 years,Female,Bachelor's degree or higher,Asian,west,70,17,11,10,15,14,10,10,11,42,52,42,34,53,49,39,39,41
204041,30,21.00 to 30.99 years,Female,Bachelor's degree or higher,Hispanic,west,98,22,12,17,22,20,13,14,25,58,62,46,56,66,61,53,55,68
215017,23,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,northeast,99,14,13,28,14,18,13,13,16,59,44,50,69,50,58,53,52,56
212006,34,31.00 to 40.99 years,Female,Bachelor's degree or higher,Asian,west,86,15,13,18,15,18,12,10,16,52,47,50,58,53,58,49,39,56
204052,26,21.00 to 30.99 years,Female,Bachelor's degree or higher,Hispanic,west,133,17,23,25,25,31,13,16,26,69,52,68,67,70,71,53,60,68
189099,73,65.00 to 99.99 years,Female,Some college or associate degree,White,south,98,11,15,15,18,21,12,17,18,58,35,55,52,60,62,49,63,59
212007,37,31.00 to 40.99 years,Female,Bachelor's degree or higher,Hispanic,west,61,14,10,10,10,10,11,10,10,33,44,37,34,33,35,44,39,36
212025,34,31.00 to 40.99 years,Female,Bachelor's degree or higher,Hispanic,west,85,16,17,16,11,12,16,13,14,52,50,60,54,38,43,61,52,51
225032,74,65.00 to 99.99 years,Female,Bachelor's degree or higher,White,northeast,72,11,11,12,15,11,11,12,11,43,35,42,43,53,39,44,49,41
225033,73,65.00 to 99.99 years,Male,Bachelor's degree or higher,White,northeast,73,15,13,11,12,16,11,10,15,44,47,50,39,43,54,44,39,54
189079,38,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,79,13,19,15,13,12,10,10,10,48,41,63,52,47,43,39,39,36
190061,31,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,west,79,13,11,12,15,12,16,13,12,48,41,42,43,53,43,61,52,45
219012,27,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,84,13,12,16,14,16,12,14,11,51,41,46,54,50,54,49,55,41
190032,48,41.00 to 50.99 years,Female,Some college or associate degree,Other,west,60,12,10,10,10,10,10,10,10,32,38,37,34,33,35,39,39,36
225037,29,21.00 to 30.99 years,Female,Some college or associate degree,Black,south,106,24,21,19,15,21,11,19,17,61,65,66,60,53,62,44,66,58
225041,33,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,northeast,74,19,13,15,12,14,10,10,11,45,56,50,52,43,49,39,39,41
212023,59,51.00 to 64.99 years,Female,Some college or associate degree,Hispanic,west,92,11,13,19,15,15,15,15,14,56,35,50,60,53,52,59,58,51
215018,22,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,northeast,98,10,20,20,21,14,12,11,30,58,31,64,61,65,49,49,44,71
190048,30,21.00 to 30.99 years,Male,Bachelor's degree or higher,Black,west,75,13,10,13,12,17,11,12,15,46,41,37,47,43,56,44,49,54
209048,31,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,93,15,16,19,13,19,13,13,16,56,47,58,60,47,60,53,52,56
225030,53,51.00 to 64.99 years,Male,Some college or associate degree,White,northeast,70,19,10,13,12,11,10,14,10,42,56,37,47,43,39,39,55,36
190074,49,41.00 to 50.99 years,Male,Some college or associate degree,Other,west,67,13,10,10,12,15,10,10,10,39,41,37,34,43,52,39,39,36
178061,27,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,south,79,23,13,17,15,12,11,11,15,48,63,50,56,53,43,44,44,54
225042,39,31.00 to 40.99 years,Male,Bachelor's degree or higher,White,northeast,66,16,10,16,10,10,10,10,11,38,50,37,54,33,35,39,39,41
212022,64,51.00 to 64.99 years,Male,High school graduate (including GED),AmericanIndAlaskanNat,west,69,15,10,13,11,13,11,11,13,41,47,37,47,38,46,44,44,48
225029,51,51.00 to 64.99 years,Female,Some college or associate degree,White,northeast,84,12,16,14,14,17,12,11,14,51,38,58,49,50,56,49,44,51
178049,27,21.00 to 30.99 years,Female,Bachelor's degree or higher,Hispanic,south,69,11,11,12,14,11,11,10,11,41,35,42,43,50,39,44,39,41
178066,81,65.00 to 99.99 years,Female,Some college or associate degree,White,south,90,11,16,15,14,16,12,17,18,55,35,58,52,50,54,49,63,59
204055,24,21.00 to 30.99 years,Female,Bachelor's degree or higher,Hispanic,west,82,10,10,13,19,16,12,12,12,50,31,37,47,62,54,49,49,45
217005,39,31.00 to 40.99 years,Female,Bachelor's degree or higher,Black,northeast,98,17,20,19,14,18,13,14,14,58,52,64,60,50,58,53,55,51
225040,55,51.00 to 64.99 years,Female,Some college or associate degree,White,northeast,85,21,15,17,12,14,15,12,12,52,60,55,56,43,49,59,49,45
209049,33,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,102,18,16,18,20,18,16,14,16,60,54,58,58,64,58,61,55,56
204057,27,21.00 to 30.99 years,Female,Bachelor's degree or higher,Hispanic,west,64,11,13,10,11,10,10,10,11,36,35,50,34,38,35,39,39,41
209050,31,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,96,16,15,19,16,12,19,15,24,57,50,55,60,56,43,67,58,67
204056,23,21.00 to 30.99 years,Female,Bachelor's degree or higher,Hispanic,west,90,19,15,15,14,18,15,13,17,55,56,55,52,50,58,59,52,58
209051,27,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,91,17,16,13,14,17,12,19,18,55,52,58,47,50,56,49,66,59
190079,28,21.00 to 30.99 years,Female,Bachelor's degree or higher,Asian,west,114,11,24,25,18,19,15,13,19,64,35,69,67,60,60,59,52,61
190080,30,21.00 to 30.99 years,Male,Bachelor's degree or higher,Asian,west,74,22,15,13,11,11,12,12,12,45,62,55,47,38,39,49,49,45
212028,30,21.00 to 30.99 years,Male,Bachelor's degree or higher,Asian,west,74,19,14,11,12,17,10,10,14,45,56,53,39,43,56,39,39,51
204062,29,21.00 to 30.99 years,Male,Bachelor's degree or higher,Hispanic,west,67,17,12,11,13,10,11,10,10,39,52,46,39,47,35,44,39,36
189077,47,41.00 to 50.99 years,Male,Did not complete high school (no diploma),Hispanic,south,64,11,11,10,10,11,10,12,11,36,35,42,34,33,39,39,49,41
224025,25,21.00 to 30.99 years,Female,Some college or associate degree,White,northeast,124,11,23,19,21,19,18,24,24,67,35,68,60,65,60,65,72,67
204063,31,31.00 to 40.99 years,Female,Bachelor's degree or higher,Hispanic,west,71,10,11,13,13,13,10,11,13,42,31,42,47,47,46,39,44,48
225031,25,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,northeast,70,16,12,13,12,12,10,11,11,42,50,46,47,43,43,39,44,41
190085,41,41.00 to 50.99 years,Male,Bachelor's degree or higher,White,west,71,14,11,12,11,14,13,10,13,42,44,42,43,38,49,53,39,48
204058,45,41.00 to 50.99 years,Male,Bachelor's degree or higher,Asian,west,63,12,10,10,11,12,10,10,12,35,38,37,34,38,43,39,39,45
204061,46,41.00 to 50.99 years,Male,Bachelor's degree or higher,Asian,west,74,20,11,15,14,13,10,11,14,45,58,42,52,50,46,39,44,51
225046,43,41.00 to 50.99 years,Male,High school graduate (including GED),White,south,77,13,10,13,13,13,13,15,12,47,41,37,47,47,46,53,58,45
225047,44,41.00 to 50.99 years,Female,Bachelor's degree or higher,White,northeast,62,12,11,10,11,10,10,10,12,34,38,42,34,38,35,39,39,45
190086,26,21.00 to 30.99 years,Male,High school graduate (including GED),Other,west,62,14,10,10,10,12,10,10,10,34,44,37,34,33,43,39,39,36
190010,28,21.00 to 30.99 years,Female,Bachelor's degree or higher,Hispanic,west,63,11,10,11,11,11,10,10,10,35,35,37,39,38,39,39,39,36
178009,34,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,71,12,12,14,13,12,10,10,10,42,38,46,49,47,43,39,39,36
224017,25,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,northeast,85,10,14,15,15,18,11,12,15,52,31,53,52,53,58,44,49,54
203022,58,51.00 to 64.99 years,Female,Some college or associate degree,White,south,70,12,10,14,12,13,10,11,11,42,38,37,49,43,46,39,44,41
216033,37,31.00 to 40.99 years,Male,Bachelor's degree or higher,White,midwest,94,28,15,13,23,18,13,12,14,57,70,55,47,68,58,53,49,51
225048,35,31.00 to 40.99 years,Female,Bachelor's degree or higher,Black,south,101,13,15,13,20,14,22,17,25,60,41,55,47,64,49,71,63,68
225049,34,31.00 to 40.99 years,Male,Bachelor's degree or higher,Black,south,92,22,13,14,15,17,22,11,16,56,62,50,49,53,56,71,44,56
178057,53,51.00 to 64.99 years,Female,Some college or associate degree,White,south,70,28,10,12,13,12,10,13,12,42,70,37,43,47,43,39,52,45
190092,25,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,west,74,16,12,12,13,12,14,11,12,45,50,46,43,47,43,56,44,45
212024,39,31.00 to 40.99 years,Male,Bachelor's degree or higher,Asian,west,70,15,11,12,11,14,10,12,12,42,47,42,43,38,49,39,49,45
216055,30,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,midwest,72,19,11,17,12,11,10,11,13,43,56,42,56,43,39,39,44,48
219003,62,51.00 to 64.99 years,Male,Bachelor's degree or higher,White,south,63,13,10,12,11,10,10,10,10,35,41,37,43,38,35,39,39,36
225036,43,41.00 to 50.99 years,Female,Bachelor's degree or higher,Black,south,62,18,10,10,11,10,10,11,10,34,54,37,34,38,35,39,44,36
204059,40,31.00 to 40.99 years,Male,Bachelor's degree or higher,MultiRacial,west,72,17,11,11,14,12,11,13,10,43,52,42,39,50,43,44,52,36
190084,41,41.00 to 50.99 years,Female,Bachelor's degree or higher,White,west,68,14,11,12,11,14,10,10,14,40,44,42,43,38,49,39,39,51
224020,23,21.00 to 30.99 years,Male,High school graduate (including GED),White,northeast,96,17,11,16,19,10,21,19,17,57,52,42,54,62,35,70,66,58
204060,44,41.00 to 50.99 years,Male,Bachelor's degree or higher,White,west,78,17,12,13,11,13,13,16,16,48,52,46,47,38,46,53,60,56
216002,34,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,midwest,81,16,16,16,15,13,11,10,13,50,50,58,54,53,46,44,39,48
254012,27,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,midwest,72,13,11,17,13,11,10,10,10,43,41,42,56,47,39,39,39,36
254011,27,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,midwest,95,22,16,21,14,11,21,12,20,57,62,58,62,50,39,70,49,62
176014,30,21.00 to 30.99 years,Female,Bachelor's degree or higher,Black,west,64,14,10,11,12,10,10,11,10,36,44,37,39,43,35,39,44,36
224012,24,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,northeast,101,21,18,19,18,16,17,13,14,60,60,61,60,60,54,63,52,51
254013,37,31.00 to 40.99 years,Female,High school graduate (including GED),White,midwest,68,17,10,10,14,13,11,10,11,40,52,37,34,50,46,44,39,41
254015,56,51.00 to 64.99 years,Female,Bachelor's degree or higher,Hispanic,midwest,79,18,14,12,15,16,11,11,11,48,54,53,43,53,54,44,44,41
254016,35,31.00 to 40.99 years,Female,Some college or associate degree,MultiRacial,midwest,101,15,13,25,15,20,14,14,13,60,47,50,67,53,61,56,55,48
254009,64,51.00 to 64.99 years,Female,Some college or associate degree,White,midwest,76,10,12,11,15,15,10,13,16,46,31,46,39,53,52,39,52,56
203023,58,51.00 to 64.99 years,Male,Bachelor's degree or higher,White,south,80,15,13,13,12,18,10,14,13,49,47,50,47,43,58,39,55,48
190097,33,31.00 to 40.99 years,Male,Some college or associate degree,Hispanic,west,62,11,10,10,11,11,10,10,10,34,35,37,34,38,39,39,39,36
203016,38,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,110,21,21,19,20,17,14,19,18,63,60,66,60,64,56,56,66,59
176018,25,21.00 to 30.99 years,Female,Bachelor's degree or higher,Asian,west,123,20,22,21,20,22,20,18,19,67,58,67,62,64,64,69,64,61
204054,76,65.00 to 99.99 years,Male,Some college or associate degree,White,west,89,20,12,15,14,12,13,23,20,54,58,46,52,50,43,53,71,62
224019,21,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,northeast,81,21,11,17,14,15,12,12,11,50,60,42,56,50,52,49,49,41
254019,39,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,midwest,85,14,10,16,16,17,15,11,14,52,44,37,54,56,56,59,44,51
189096,29,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,94,19,12,19,18,24,10,11,14,57,56,46,60,60,66,39,44,51
216052,33,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,midwest,62,15,10,10,10,12,10,10,10,34,47,37,34,33,43,39,39,36
224026,28,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,northeast,68,14,11,11,13,12,10,11,10,40,44,42,39,47,43,39,44,36
254020,59,51.00 to 64.99 years,Male,Some college or associate degree,White,midwest,73,19,12,11,14,13,12,11,14,44,56,46,39,50,46,49,44,51
254023,47,41.00 to 50.99 years,Female,Bachelor's degree or higher,White,midwest,68,12,12,12,13,11,10,10,11,40,38,46,43,47,39,39,39,41
254022,21,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,midwest,65,12,10,10,13,12,10,10,10,37,38,37,34,47,43,39,39,36
224022,44,41.00 to 50.99 years,Female,Bachelor's degree or higher,White,northeast,74,23,13,14,13,13,11,10,12,45,63,50,49,47,46,44,39,45
216009,35,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,midwest,101,21,21,22,17,15,12,14,12,60,60,66,64,58,52,49,55,45
254027,37,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,midwest,66,12,12,10,12,11,11,10,10,38,38,46,34,43,39,44,39,36
254014,42,41.00 to 50.99 years,Female,Some college or associate degree,Hispanic,midwest,73,15,12,12,11,17,11,10,18,44,47,46,43,38,56,44,39,59
224001,63,51.00 to 64.99 years,Female,Bachelor's degree or higher,White,northeast,79,17,11,12,14,13,11,18,17,48,52,42,43,50,46,44,64,58
216035,28,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,midwest,69,14,11,10,11,16,11,10,12,41,44,42,34,38,54,44,39,45
216034,37,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,midwest,75,15,12,15,13,12,12,11,10,46,47,46,52,47,43,49,44,36
223011,70,65.00 to 99.99 years,Male,Did not complete high school (no diploma),Hispanic,west,78,29,16,12,15,13,12,10,16,48,72,58,43,53,46,49,39,56
223010,63,51.00 to 64.99 years,Female,Did not complete high school (no diploma),Hispanic,west,138,16,28,23,22,25,13,27,22,70,50,72,65,66,67,53,75,65
223012,72,65.00 to 99.99 years,Female,High school graduate (including GED),Hispanic,west,112,23,23,15,16,21,14,23,24,63,63,68,52,56,62,56,71,67
223013,73,65.00 to 99.99 years,Male,High school graduate (including GED),Hispanic,west,103,17,21,14,19,16,11,22,23,60,52,66,49,62,54,44,70,66
224027,26,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,northeast,78,18,10,15,13,17,11,12,14,48,54,37,52,47,56,44,49,51
224011,25,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,northeast,96,15,16,19,20,15,15,11,11,57,47,58,60,64,52,59,44,41
178003,35,31.00 to 40.99 years,Male,Bachelor's degree or higher,White,south,100,17,16,17,15,18,18,16,15,59,52,58,56,53,58,65,60,54
178052,50,41.00 to 50.99 years,Female,Bachelor's degree or higher,MultiRacial,south,90,22,16,18,18,11,13,14,16,55,62,58,58,60,39,53,55,56
190081,59,51.00 to 64.99 years,Male,Bachelor's degree or higher,Asian,west,77,13,10,15,14,14,14,10,12,47,41,37,52,50,49,56,39,45
190082,58,51.00 to 64.99 years,Female,Bachelor's degree or higher,Asian,west,110,18,17,25,15,24,12,17,14,63,54,60,67,53,66,49,63,51
254026,34,31.00 to 40.99 years,Male,Bachelor's degree or higher,White,midwest,76,14,10,15,11,19,10,11,11,46,44,37,52,38,60,39,44,41
190100,35,31.00 to 40.99 years,Female,Bachelor's degree or higher,Asian,west,95,19,17,15,18,17,14,14,15,57,56,60,52,60,56,56,55,54
190101,34,31.00 to 40.99 years,Male,Bachelor's degree or higher,Asian,west,85,17,12,14,17,11,14,17,22,52,52,46,49,58,39,56,63,65
178062,49,41.00 to 50.99 years,Female,Some college or associate degree,White,south,92,13,16,21,13,15,12,15,11,56,41,58,62,47,52,49,58,41
204064,24,21.00 to 30.99 years,Female,Bachelor's degree or higher,Asian,west,72,17,10,10,12,17,13,10,12,43,52,37,34,43,56,53,39,45
254025,34,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,midwest,79,14,12,13,13,16,11,14,11,48,44,46,47,47,54,44,55,41
216058,33,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,midwest,85,15,17,15,15,14,13,11,16,52,47,60,52,53,49,53,44,56
216050,35,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,midwest,62,14,10,10,12,10,10,10,10,34,44,37,34,43,35,39,39,36
178004,28,21.00 to 30.99 years,Female,Some college or associate degree,White,south,78,16,14,18,12,13,11,10,10,48,50,53,58,43,46,44,39,36
216015,35,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,midwest,73,18,12,12,13,13,11,12,13,44,54,46,43,47,46,44,49,48
254010,50,41.00 to 50.99 years,Male,Some college or associate degree,Black,midwest,78,18,12,11,14,11,14,16,17,48,54,46,39,50,39,56,60,58
176021,29,21.00 to 30.99 years,Male,Bachelor's degree or higher,Asian,west,78,18,13,11,16,12,15,11,15,48,54,50,39,56,43,59,44,54
212030,29,21.00 to 30.99 years,Female,Bachelor's degree or higher,NativeHawPacIsl,west,89,18,18,19,14,13,11,14,13,54,54,61,60,50,46,44,55,48
190102,27,21.00 to 30.99 years,Female,Some college or associate degree,Hispanic,west,71,11,10,11,11,16,12,11,12,42,35,37,39,38,54,49,44,45
254021,36,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,midwest,65,11,10,12,11,11,11,10,12,37,35,37,43,38,39,44,39,45
178007,29,21.00 to 30.99 years,Male,Bachelor's degree or higher,Black,south,66,12,10,11,12,10,13,10,13,38,38,37,39,43,35,53,39,48
204053,47,41.00 to 50.99 years,Male,Bachelor's degree or higher,Asian,west,114,17,21,25,18,18,17,15,23,64,52,66,67,60,58,63,58,66
254030,61,51.00 to 64.99 years,Female,Bachelor's degree or higher,White,midwest,76,15,11,11,15,11,13,15,13,46,47,42,39,53,39,53,58,48
254031,58,51.00 to 64.99 years,Male,Some college or associate degree,White,midwest,83,18,17,12,15,12,11,16,13,51,54,60,43,53,43,44,60,48
230033,37,31.00 to 40.99 years,Male,Bachelor's degree or higher,White,midwest,76,22,10,12,13,14,15,12,10,46,62,37,43,47,49,59,49,36
230032,32,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,midwest,114,21,22,22,18,24,14,14,21,64,60,67,64,60,66,56,55,64
254017,28,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,midwest,83,15,11,19,15,16,11,11,13,51,47,42,60,53,54,44,44,48
254018,28,21.00 to 30.99 years,Male,High school graduate (including GED),White,midwest,72,19,12,10,11,18,11,10,12,43,56,46,34,38,58,44,39,45
176001,24,21.00 to 30.99 years,Female,Bachelor's degree or higher,Hispanic,west,104,24,16,16,21,15,19,17,24,61,65,58,54,65,52,67,63,67
176023,38,31.00 to 40.99 years,Male,Some college or associate degree,Asian,west,81,18,14,13,14,17,12,11,13,50,54,53,47,50,56,49,44,48
176020,30,21.00 to 30.99 years,Female,Bachelor's degree or higher,Asian,west,65,16,10,10,13,10,12,10,11,37,50,37,34,47,35,49,39,41
176028,33,31.00 to 40.99 years,Female,Bachelor's degree or higher,Asian,west,76,20,12,15,14,15,10,10,10,46,58,46,52,50,52,39,39,36
190098,31,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,west,104,23,20,20,19,16,13,16,22,61,63,64,61,62,54,53,60,65
254029,60,51.00 to 64.99 years,Female,Bachelor's degree or higher,White,midwest,97,20,15,27,19,15,10,11,22,58,58,55,68,62,52,39,44,65
254028,36,31.00 to 40.99 years,Female,Some college or associate degree,White,midwest,65,12,11,10,12,11,11,10,10,37,38,42,34,43,39,44,39,36
260002,65,65.00 to 99.99 years,Male,Some college or associate degree,White,south,86,21,12,15,15,16,12,16,12,52,60,46,52,53,54,49,60,45
260001,60,51.00 to 64.99 years,Female,Bachelor's degree or higher,White,south,115,20,20,21,19,24,18,13,18,64,58,64,62,62,66,65,52,59
260007,29,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,south,65,18,10,11,11,12,11,10,11,37,54,37,39,38,43,44,39,41
260003,39,31.00 to 40.99 years,Male,Bachelor's degree or higher,White,south,62,10,10,11,11,10,10,10,10,34,31,37,39,38,35,39,39,36
260011,33,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,85,10,14,13,15,19,11,13,11,52,31,53,47,53,60,44,52,41
260012,35,31.00 to 40.99 years,Male,Bachelor's degree or higher,White,south,70,14,10,13,11,10,15,11,10,42,44,37,47,38,35,59,44,36
260005,34,31.00 to 40.99 years,Male,Some college or associate degree,White,south,71,16,10,15,13,11,12,10,14,42,50,37,52,47,39,49,39,51
260017,31,31.00 to 40.99 years,Male,Bachelor's degree or higher,White,south,63,15,10,10,11,11,11,10,10,35,47,37,34,38,39,44,39,36
171011,40,41.00 to 50.99 years,Female,Some college or associate degree,White,northeast,68,15,10,12,13,11,11,11,10,40,47,37,43,47,39,44,44,36
260008,27,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,93,19,20,15,16,22,10,10,16,56,56,64,52,56,64,39,39,56
260016,41,41.00 to 50.99 years,Male,High school graduate (including GED),White,south,77,10,14,10,11,12,14,16,29,47,31,53,34,38,43,56,60,70
260014,35,31.00 to 40.99 years,Male,Some college or associate degree,White,south,85,12,14,16,14,10,19,12,10,52,38,53,54,50,35,67,49,36
260015,37,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,84,11,12,14,18,12,10,18,10,51,35,46,49,60,43,39,64,36
260019,36,31.00 to 40.99 years,Male,High school graduate (including GED),White,south,83,18,11,14,12,12,13,21,10,51,54,42,49,43,43,53,69,36
260013,35,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,65,12,11,10,11,10,13,10,10,37,38,42,34,38,35,53,39,36
190096,59,51.00 to 64.99 years,Female,Some college or associate degree,Black,west,132,23,21,26,21,20,17,27,23,69,63,66,67,65,61,63,75,66
260020,33,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,98,20,18,19,15,20,15,11,15,58,58,61,60,53,61,59,44,54
260006,31,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,98,13,17,20,16,20,13,12,18,58,41,60,61,56,61,53,49,59
260010,34,31.00 to 40.99 years,Male,Bachelor's degree or higher,White,south,62,15,10,10,11,10,10,11,11,34,47,37,34,38,35,39,44,41
119107,26,21.00 to 30.99 years,Male,High school graduate (including GED),White,south,76,13,11,12,14,15,10,14,10,46,41,42,43,50,52,39,55,36
260009,34,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,69,13,10,11,12,12,12,12,13,41,41,37,39,43,43,49,49,48
260018,38,31.00 to 40.99 years,Female,High school graduate (including GED),White,south,91,19,21,17,17,13,11,12,13,55,56,66,56,58,46,44,49,48
176024,23,21.00 to 30.99 years,Female,Bachelor's degree or higher,Asian,west,96,22,20,17,16,15,15,13,18,57,62,64,56,56,52,59,52,59
176025,28,21.00 to 30.99 years,Male,Some college or associate degree,Asian,west,123,24,17,26,17,20,24,19,17,67,65,60,67,58,61,74,66,58
190024,26,21.00 to 30.99 years,Male,Some college or associate degree,Hispanic,west,65,13,10,11,12,12,10,10,13,37,41,37,39,43,43,39,39,48
190028,29,21.00 to 30.99 years,Male,Some college or associate degree,Hispanic,west,63,13,10,11,11,11,10,10,10,35,41,37,39,38,39,39,39,36
254035,38,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,midwest,119,24,19,20,20,27,15,18,24,66,65,63,61,64,69,59,64,67
190113,32,31.00 to 40.99 years,Male,Some college or associate degree,Black,west,74,19,11,13,12,15,13,10,14,45,56,42,47,43,52,53,39,51
212009,40,31.00 to 40.99 years,Male,Did not complete high school (no diploma),Hispanic,west,61,13,10,10,11,10,10,10,10,33,41,37,34,38,35,39,39,36
204065,34,31.00 to 40.99 years,Male,Some college or associate degree,White,west,90,12,14,17,15,18,14,12,21,55,38,53,56,53,58,56,49,64
254034,36,31.00 to 40.99 years,Male,Bachelor's degree or higher,White,midwest,90,23,12,18,17,16,14,13,11,55,63,46,58,58,54,56,52,41
190105,28,21.00 to 30.99 years,Female,Bachelor's degree or higher,Black,west,74,20,12,16,12,12,12,10,12,45,58,46,54,43,43,49,39,45
204049,26,21.00 to 30.99 years,Female,Bachelor's degree or higher,Asian,west,88,21,17,18,16,12,13,12,21,54,60,60,58,56,43,53,49,64
254024,53,51.00 to 64.99 years,Female,Bachelor's degree or higher,White,midwest,89,14,17,14,11,16,11,20,16,54,44,60,49,38,54,44,68,56
190029,32,31.00 to 40.99 years,Female,Bachelor's degree or higher,Asian,west,96,16,11,26,13,16,12,18,15,57,50,42,67,47,54,49,64,54
254007,42,41.00 to 50.99 years,Male,High school graduate (including GED),Black,midwest,94,26,15,16,19,17,16,11,16,57,68,55,54,62,56,61,44,56
254008,40,31.00 to 40.99 years,Female,Bachelor's degree or higher,Black,midwest,105,17,16,16,16,26,17,14,21,61,52,58,54,56,68,63,55,64
260004,31,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,88,17,12,15,19,17,12,13,17,54,52,46,52,62,56,49,52,58
176005,26,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,west,88,18,11,25,15,14,11,12,13,54,54,42,67,53,49,44,49,48
176010,25,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,west,71,14,11,15,11,14,10,10,11,42,44,42,52,38,49,39,39,41
176019,24,21.00 to 30.99 years,Female,Bachelor's degree or higher,Asian,west,72,11,12,14,12,12,11,11,11,43,35,46,49,43,43,44,44,41
176031,22,21.00 to 30.99 years,Female,Some college or associate degree,Asian,west,113,17,17,25,20,18,19,14,20,64,52,60,67,64,58,67,55,62
176015,27,21.00 to 30.99 years,Female,Bachelor's degree or higher,Hispanic,west,67,19,14,10,11,11,10,11,10,39,56,53,34,38,39,39,44,36
