IDNumber,Age,AgeGroup,Gender,HighestEducation,Ethnicity,Region,TOT_raw,SOC_raw,VIS_raw,HEA_raw,TOU_raw,TS_raw,BOD_raw,BAL_raw,PLA_raw,TOT_NT,SOC_NT,VIS_NT,HEA_NT,TOU_NT,TS_NT,BOD_NT,BAL_NT,PLA_NT
193054,22,21.00 to 30.99 years,Male,Some college or associate degree,White,northeast,85,17,18,17,14,12,13,11,15,44,50,56,47,43,37,50,35,48
223006,22,21.00 to 30.99 years,Male,Some college or associate degree,Hispanic,west,130,18,21,20,28,23,15,23,24,64,52,62,53,72,63,56,64,65
223009,30,21.00 to 30.99 years,Female,Bachelor's degree or higher,Hispanic,west,100,18,17,21,17,18,12,15,18,52,52,54,55,51,53,47,49,55
223007,28,21.00 to 30.99 years,Female,Some college or associate degree,Hispanic,west,112,20,18,18,19,24,14,19,17,57,57,56,50,56,65,54,58,53
212018,33,31.00 to 40.99 years,Female,Bachelor's degree or higher,Asian,west,80,15,13,15,13,14,11,14,12,40,44,43,43,40,43,42,46,39
189076,50,41.00 to 50.99 years,Female,Bachelor's degree or higher,White,south,91,13,12,14,15,20,13,17,14,47,38,40,40,46,58,50,54,45
214013,63,51.00 to 64.99 years,Female,Some college or associate degree,White,south,82,12,17,16,15,13,11,10,18,42,34,54,45,46,40,42,31,55
190009,36,31.00 to 40.99 years,Male,Some college or associate degree,Hispanic,south,104,22,19,20,15,16,22,12,17,54,61,58,53,46,49,69,39,53
219010,36,31.00 to 40.99 years,Male,Bachelor's degree or higher,Asian,south,95,20,16,19,16,17,10,17,13,49,57,52,51,49,51,37,54,43
189077,47,41.00 to 50.99 years,Male,Did not complete high school (no diploma),Hispanic,south,93,16,18,13,16,16,15,15,18,48,47,56,38,49,49,56,49,55
204048,28,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,west,85,19,14,23,14,10,12,12,19,44,55,46,58,43,30,47,39,57
193051,52,51.00 to 64.99 years,Male,High school graduate (including GED),White,northeast,92,16,14,17,17,20,11,13,15,48,47,46,47,51,58,42,43,48
236008,28,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,west,122,21,16,22,20,21,18,25,19,61,59,52,57,58,60,63,67,57
189100,72,65.00 to 99.99 years,Female,Some college or associate degree,White,south,160,14,27,36,25,19,22,31,35,74,41,70,75,68,56,69,73,75
193061,47,41.00 to 50.99 years,Male,Bachelor's degree or higher,White,northeast,64,14,11,11,10,12,10,10,12,29,41,36,32,28,37,37,31,39
225026,49,41.00 to 50.99 years,Female,Bachelor's degree or higher,White,northeast,69,14,11,13,14,11,10,10,14,33,41,36,38,43,34,37,31,45
189086,30,21.00 to 30.99 years,Female,Bachelor's degree or higher,Asian,south,117,15,16,30,18,23,12,18,12,59,44,52,68,54,63,47,56,39
225028,18,15.75 to 20.99 years,Female,Some college or associate degree,Hispanic,northeast,76,15,13,13,15,13,10,12,19,38,44,43,38,46,40,37,39,57
225027,51,51.00 to 64.99 years,Male,Bachelor's degree or higher,Hispanic,northeast,98,16,11,19,16,24,14,14,18,51,47,36,51,49,65,54,46,55
178010,52,51.00 to 64.99 years,Female,Bachelor's degree or higher,White,south,88,11,14,17,14,16,14,13,15,45,30,46,47,43,49,54,43,48
189079,38,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,108,26,26,25,15,14,12,16,17,56,69,69,62,46,43,47,51,53
189096,29,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,87,17,16,17,15,16,11,12,11,45,50,52,47,46,49,42,39,36
209047,28,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,103,18,13,18,21,23,10,18,12,53,52,43,50,60,63,37,56,39
225038,22,21.00 to 30.99 years,Female,High school graduate (including GED),White,south,102,24,15,17,16,17,17,20,17,53,65,49,47,49,51,61,60,53
225039,23,21.00 to 30.99 years,Male,High school graduate (including GED),White,south,109,12,15,18,19,17,15,25,14,56,34,49,50,56,51,56,67,45
219014,32,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,northeast,99,17,16,23,17,15,15,13,12,51,50,52,58,51,46,56,43,39
236009,30,21.00 to 30.99 years,Male,Bachelor's degree or higher,Hispanic,west,121,24,21,25,25,17,16,17,29,61,65,62,62,68,51,59,54,71
193001,21,21.00 to 30.99 years,Male,Some college or associate degree,White,northeast,66,14,11,10,11,11,10,13,11,30,41,36,28,32,34,37,43,36
189081,32,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,84,15,16,16,15,15,10,12,11,43,44,52,45,46,46,37,39,36
215010,42,41.00 to 50.99 years,Male,Bachelor's degree or higher,White,northeast,103,26,15,19,18,20,18,13,11,53,69,49,51,54,58,63,43,36
182001,66,65.00 to 99.99 years,Female,High school graduate (including GED),White,south,85,13,17,13,12,12,11,20,16,44,38,54,38,36,37,42,60,51
189092,26,21.00 to 30.99 years,Male,Some college or associate degree,White,south,109,18,15,23,20,19,17,15,14,56,52,49,58,58,56,61,49,45
189080,30,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,108,19,17,20,19,23,14,15,16,56,55,54,53,56,63,54,49,51
225043,33,31.00 to 40.99 years,Male,Bachelor's degree or higher,White,south,127,16,20,25,24,23,16,19,14,63,47,60,62,66,63,59,58,45
178005,37,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,76,14,11,17,13,11,10,14,14,38,41,36,47,40,34,37,46,45
182021,37,31.00 to 40.99 years,Female,Some college or associate degree,White,south,110,18,19,31,14,16,10,20,14,56,52,58,70,43,49,37,60,45
224006,24,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,northeast,85,15,12,14,15,15,11,18,11,44,44,40,40,46,46,42,56,36
231002,42,41.00 to 50.99 years,Female,Bachelor's degree or higher,White,west,111,13,20,24,17,19,12,19,16,57,38,60,60,51,56,47,58,51
231003,35,31.00 to 40.99 years,Male,Bachelor's degree or higher,White,west,95,17,14,20,16,19,13,13,10,49,50,46,53,49,56,50,43,32
223008,24,21.00 to 30.99 years,Male,Bachelor's degree or higher,Hispanic,west,115,24,19,27,20,16,13,20,13,59,65,58,64,58,49,50,60,43
203017,44,41.00 to 50.99 years,Male,Bachelor's degree or higher,White,south,90,14,11,17,14,16,15,17,14,46,41,36,47,43,49,56,54,45
182025,44,41.00 to 50.99 years,Female,Some college or associate degree,White,south,107,21,18,25,15,15,14,20,26,55,59,56,62,46,46,54,60,68
204042,32,31.00 to 40.99 years,Male,Bachelor's degree or higher,Asian,west,100,23,13,18,17,20,16,16,19,52,63,43,50,51,58,59,51,57
224011,25,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,northeast,68,16,13,11,11,11,11,11,13,32,47,43,32,32,34,42,35,43
219013,30,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,81,16,16,15,11,11,12,16,10,41,47,52,43,32,34,47,51,32
190048,30,21.00 to 30.99 years,Male,Bachelor's degree or higher,Black,west,94,22,19,18,17,14,11,15,20,49,61,58,50,51,43,42,49,59
182024,39,31.00 to 40.99 years,Female,High school graduate (including GED),White,south,108,18,23,16,15,19,17,18,16,56,52,65,45,46,56,61,56,51
189101,59,51.00 to 64.99 years,Male,Some college or associate degree,White,south,86,17,14,17,14,14,14,13,11,44,50,46,47,43,43,54,43,36
182023,45,41.00 to 50.99 years,Female,Some college or associate degree,White,south,77,11,12,12,13,20,10,10,10,38,30,40,35,40,58,37,31,32
182010,32,31.00 to 40.99 years,Female,Some college or associate degree,White,south,83,17,15,17,13,14,10,14,17,42,50,49,47,40,43,37,46,53
178059,44,41.00 to 50.99 years,Male,High school graduate (including GED),White,south,106,22,17,23,19,15,12,20,23,55,61,54,58,56,46,47,60,64
178058,42,41.00 to 50.99 years,Female,High school graduate (including GED),White,south,81,14,12,19,17,12,10,11,16,41,41,40,51,51,37,37,35,51
193060,44,41.00 to 50.99 years,Female,Bachelor's degree or higher,White,northeast,106,21,19,17,18,19,14,19,14,55,59,58,47,54,56,54,58,45
178057,53,51.00 to 64.99 years,Female,Some college or associate degree,White,south,102,16,15,20,17,17,12,21,14,53,47,49,53,51,51,47,61,45
182022,57,51.00 to 64.99 years,Female,Bachelor's degree or higher,White,south,151,26,32,34,14,25,19,27,37,71,69,75,73,43,67,65,69,75
219011,26,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,93,17,19,19,13,17,12,13,13,48,50,58,51,40,51,47,43,43
182011,48,41.00 to 50.99 years,Female,Bachelor's degree or higher,White,south,125,22,21,26,20,18,12,28,19,63,61,62,63,58,53,47,70,57
178071,38,31.00 to 40.99 years,Male,Some college or associate degree,Hispanic,south,130,28,22,27,22,19,22,18,19,64,72,63,64,62,56,69,56,57
189102,66,65.00 to 99.99 years,Male,Bachelor's degree or higher,White,south,104,17,17,18,19,21,14,15,16,54,50,54,50,56,60,54,49,51
215015,58,51.00 to 64.99 years,Female,Bachelor's degree or higher,White,northeast,80,16,12,17,13,17,10,11,12,40,47,40,47,40,51,37,35,39
225048,35,31.00 to 40.99 years,Female,Bachelor's degree or higher,Black,south,98,16,17,19,18,15,14,15,18,51,47,54,51,54,46,54,49,55
204046,75,65.00 to 99.99 years,Male,Bachelor's degree or higher,White,south,108,16,18,26,20,15,16,13,19,56,47,56,63,58,46,59,43,57
190071,33,31.00 to 40.99 years,Female,Bachelor's degree or higher,Asian,west,63,15,11,12,10,10,10,10,13,28,44,36,35,28,30,37,31,43
204041,30,21.00 to 30.99 years,Female,Bachelor's degree or higher,Hispanic,west,99,15,16,19,17,17,10,20,19,51,44,52,51,51,51,37,60,57
225032,74,65.00 to 99.99 years,Female,Bachelor's degree or higher,White,northeast,105,14,14,21,19,19,14,18,19,54,41,46,55,56,56,54,56,57
225033,73,65.00 to 99.99 years,Male,Bachelor's degree or higher,White,northeast,75,15,11,14,14,14,11,11,12,37,44,36,40,43,43,42,35,39
193052,48,41.00 to 50.99 years,Female,Bachelor's degree or higher,White,northeast,182,22,30,30,31,29,31,31,28,75,61,73,68,75,73,75,73,70
224021,24,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,northeast,116,25,16,23,18,21,17,21,17,59,67,52,58,54,60,61,61,53
230011,34,31.00 to 40.99 years,Male,Bachelor's degree or higher,White,midwest,100,19,15,17,17,18,16,17,16,52,55,49,47,51,53,59,54,51
224012,24,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,northeast,115,18,18,25,20,15,16,21,22,59,52,56,62,58,46,59,61,62
204047,29,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,west,93,18,15,22,17,17,10,12,12,48,52,49,57,51,51,37,39,39
225050,69,65.00 to 99.99 years,Male,High school graduate (including GED),Black,northeast,84,17,12,13,13,20,12,14,15,43,50,40,38,40,58,47,46,48
204051,42,41.00 to 50.99 years,Female,Bachelor's degree or higher,Black,west,113,21,21,29,17,18,12,16,19,58,59,62,67,51,53,47,51,57
225034,21,21.00 to 30.99 years,Female,High school graduate (including GED),White,northeast,88,21,12,13,16,16,13,18,18,45,59,40,38,49,49,50,56,55
230010,33,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,midwest,93,16,15,17,14,17,12,18,15,48,47,49,47,43,51,47,56,48
225035,36,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,87,15,13,16,18,13,11,16,13,45,44,43,45,54,40,42,51,43
221001,28,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,south,105,16,19,23,21,16,11,15,14,54,47,58,58,60,49,42,49,45
225041,33,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,northeast,76,15,12,17,12,12,10,13,11,38,44,40,47,36,37,37,43,36
190073,35,31.00 to 40.99 years,Male,Bachelor's degree or higher,Asian,west,71,22,14,13,13,11,10,10,10,34,61,46,38,40,34,37,31,32
215016,57,51.00 to 64.99 years,Male,Bachelor's degree or higher,White,northeast,90,18,15,20,13,12,15,15,16,46,52,49,53,40,37,56,49,51
193053,19,15.75 to 20.99 years,Male,High school graduate (including GED),White,northeast,107,18,19,16,18,20,18,16,21,55,52,58,45,54,58,63,51,60
204052,26,21.00 to 30.99 years,Female,Bachelor's degree or higher,Hispanic,west,123,21,20,25,17,22,17,22,27,62,59,60,62,51,62,61,63,69
215017,23,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,northeast,129,20,25,29,25,15,17,18,21,64,57,68,67,68,46,61,56,60
215018,22,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,northeast,117,20,18,24,22,17,19,17,21,59,57,56,60,62,51,65,54,60
171004,36,31.00 to 40.99 years,Female,Some college or associate degree,MultiRacial,south,86,23,14,17,14,17,10,14,18,44,63,46,47,43,51,37,46,55
190034,24,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,west,103,20,12,16,21,17,13,24,25,53,57,40,45,60,51,50,66,66
189099,73,65.00 to 99.99 years,Female,Some college or associate degree,White,south,117,14,17,15,22,21,13,29,18,59,41,54,43,62,60,50,72,55
204050,47,41.00 to 50.99 years,Male,Bachelor's degree or higher,Asian,west,77,13,13,18,13,11,10,12,14,38,38,43,50,40,34,37,39,45
212024,39,31.00 to 40.99 years,Male,Bachelor's degree or higher,Asian,west,81,10,14,17,14,14,10,12,13,41,25,46,47,43,43,37,39,43
224022,44,41.00 to 50.99 years,Female,Bachelor's degree or higher,White,northeast,92,19,13,17,15,17,16,14,14,48,55,43,47,46,51,59,46,45
219012,27,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,104,18,16,21,17,20,14,16,11,54,52,52,55,51,58,54,51,36
209048,31,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,87,18,13,18,13,16,10,17,15,45,52,43,50,40,49,37,54,48
209049,33,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,85,15,13,21,13,13,11,14,10,44,44,43,55,40,40,42,46,32
225036,43,41.00 to 50.99 years,Female,Bachelor's degree or higher,Black,south,83,18,16,15,12,14,11,15,17,42,52,52,43,36,43,42,49,53
221024,47,41.00 to 50.99 years,Female,Bachelor's degree or higher,White,south,78,13,10,16,14,13,11,14,12,39,38,31,45,43,40,42,46,39
225042,39,31.00 to 40.99 years,Male,Bachelor's degree or higher,White,northeast,98,16,15,23,20,17,11,12,14,51,47,49,58,58,51,42,39,45
212023,59,51.00 to 64.99 years,Female,Some college or associate degree,Hispanic,west,98,12,15,20,17,17,13,16,16,51,34,49,53,51,51,50,51,51
212022,64,51.00 to 64.99 years,Male,High school graduate (including GED),AmericanIndAlaskanNat,west,112,17,20,22,20,20,13,17,19,57,50,60,57,58,58,50,54,57
225044,36,31.00 to 40.99 years,Female,Bachelor's degree or higher,Black,south,102,21,18,20,18,21,12,13,18,53,59,56,53,54,60,47,43,55
225029,51,51.00 to 64.99 years,Female,Some college or associate degree,White,northeast,83,16,15,16,14,16,10,12,13,42,47,49,45,43,49,37,39,43
225030,53,51.00 to 64.99 years,Male,Some college or associate degree,White,northeast,94,28,15,16,16,14,12,21,11,49,72,49,45,49,43,47,61,36
190074,49,41.00 to 50.99 years,Male,Some college or associate degree,Other,west,68,11,10,10,14,14,10,10,10,32,30,31,28,43,43,37,31,32
221020,28,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,103,18,17,20,23,16,14,13,20,53,52,54,53,64,49,54,43,59
178049,27,21.00 to 30.99 years,Female,Bachelor's degree or higher,Hispanic,south,84,18,12,18,14,13,15,12,19,43,52,40,50,43,40,56,39,57
221022,27,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,79,13,13,20,12,11,10,13,13,40,38,43,53,36,34,37,43,43
225031,25,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,northeast,94,19,15,21,13,15,13,17,13,49,55,49,55,40,46,50,54,43
182026,50,41.00 to 50.99 years,Female,High school graduate (including GED),White,south,89,17,16,18,13,16,12,14,18,46,50,52,50,40,49,47,46,55
204054,76,65.00 to 99.99 years,Male,Some college or associate degree,White,west,102,16,18,24,16,15,12,17,21,53,47,56,60,49,46,47,54,60
178061,27,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,south,92,15,14,17,19,16,12,14,14,48,44,46,47,56,49,47,46,45
212025,34,31.00 to 40.99 years,Female,Bachelor's degree or higher,Hispanic,west,86,10,16,19,14,12,12,13,15,44,25,52,51,43,37,47,43,48
209050,31,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,108,18,20,19,19,15,16,19,19,56,52,60,51,56,46,59,58,57
204055,24,21.00 to 30.99 years,Female,Bachelor's degree or higher,Hispanic,west,88,19,16,14,18,17,10,13,15,45,55,52,40,54,51,37,43,48
225040,55,51.00 to 64.99 years,Female,Some college or associate degree,White,northeast,106,23,18,24,17,18,13,16,16,55,63,56,60,51,53,50,51,51
217005,39,31.00 to 40.99 years,Female,Bachelor's degree or higher,Black,northeast,133,24,23,25,21,19,22,23,24,65,65,65,62,60,56,69,64,65
204057,27,21.00 to 30.99 years,Female,Bachelor's degree or higher,Hispanic,west,76,15,13,14,12,11,13,13,11,38,44,43,40,36,34,50,43,36
204056,23,21.00 to 30.99 years,Female,Bachelor's degree or higher,Hispanic,west,104,16,16,20,17,21,12,18,18,54,47,52,53,51,60,47,56,55
204043,24,21.00 to 30.99 years,Female,Bachelor's degree or higher,Hispanic,west,111,16,24,21,17,15,16,18,16,57,47,66,55,51,46,59,56,51
190080,30,21.00 to 30.99 years,Male,Bachelor's degree or higher,Asian,west,81,18,13,15,14,15,11,13,13,41,52,43,43,43,46,42,43,43
190079,28,21.00 to 30.99 years,Female,Bachelor's degree or higher,Asian,west,112,16,16,28,21,20,17,10,22,57,47,52,66,60,58,61,31,62
204063,31,31.00 to 40.99 years,Female,Bachelor's degree or higher,Hispanic,west,122,20,14,26,20,26,15,21,22,61,57,46,63,58,68,56,61,62
225045,36,31.00 to 40.99 years,Male,Some college or associate degree,Black,south,103,26,13,15,19,17,25,14,26,53,69,43,43,56,51,72,46,68
204061,46,41.00 to 50.99 years,Male,Bachelor's degree or higher,Asian,west,96,16,13,13,14,22,12,22,18,50,47,43,38,43,62,47,63,55
182007,41,41.00 to 50.99 years,Female,Some college or associate degree,White,south,108,17,19,23,21,18,11,16,13,56,50,58,58,60,53,42,51,43
182005,59,51.00 to 64.99 years,Female,Some college or associate degree,White,south,109,20,32,17,23,10,12,15,21,56,57,75,47,64,30,47,49,60
182013,61,51.00 to 64.99 years,Female,Bachelor's degree or higher,White,south,89,16,15,22,15,11,12,14,14,46,47,49,57,46,34,47,46,45
182004,24,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,117,17,20,17,19,19,16,26,22,59,50,60,47,56,56,59,68,62
212028,30,21.00 to 30.99 years,Male,Bachelor's degree or higher,Asian,west,91,23,13,15,16,18,15,14,19,47,63,43,43,49,53,56,46,57
203022,58,51.00 to 64.99 years,Female,Some college or associate degree,White,south,98,17,14,16,19,18,13,18,16,51,50,46,45,56,53,50,56,51
182012,32,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,89,18,16,17,15,12,13,16,14,46,52,52,47,46,37,50,51,45
209051,27,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,82,17,15,18,12,14,10,13,13,42,50,49,50,36,43,37,43,43
224025,25,21.00 to 30.99 years,Female,Some college or associate degree,White,northeast,106,21,22,15,15,20,18,16,23,55,59,63,43,46,58,63,51,64
204058,45,41.00 to 50.99 years,Male,Bachelor's degree or higher,Asian,west,120,15,21,26,21,19,16,17,20,61,44,62,63,60,56,59,54,59
224026,28,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,northeast,146,17,21,29,27,23,15,31,20,70,50,62,67,71,63,56,73,59
189098,33,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,75,16,11,14,13,11,10,16,11,37,47,36,40,40,34,37,51,36
182006,30,21.00 to 30.99 years,Female,Some college or associate degree,White,south,136,20,14,24,25,36,20,17,15,67,57,46,60,68,75,66,54,48
224017,25,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,northeast,90,15,19,18,15,11,12,15,21,46,44,58,50,46,34,47,49,60
182029,35,31.00 to 40.99 years,Male,High school graduate (including GED),White,south,94,16,17,15,16,17,11,18,15,49,47,54,43,49,51,42,56,48
190084,41,41.00 to 50.99 years,Female,Bachelor's degree or higher,White,west,74,13,12,12,13,14,11,12,12,36,38,40,35,40,43,42,39,39
225047,44,41.00 to 50.99 years,Female,Bachelor's degree or higher,White,northeast,89,13,22,22,15,10,10,10,12,46,38,63,57,46,30,37,31,39
225046,43,41.00 to 50.99 years,Male,High school graduate (including GED),White,south,88,16,12,14,16,18,15,13,20,45,47,40,40,49,53,56,43,59
190082,58,51.00 to 64.99 years,Female,Bachelor's degree or higher,Asian,west,123,13,21,30,21,23,12,16,16,62,38,62,68,60,63,47,51,51
178009,34,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,88,17,15,19,14,17,11,12,15,45,50,49,51,43,51,42,39,48
190081,59,51.00 to 64.99 years,Male,Bachelor's degree or higher,Asian,west,94,16,17,19,20,12,13,13,11,49,47,54,51,58,37,50,43,36
190086,26,21.00 to 30.99 years,Male,High school graduate (including GED),Other,west,63,11,10,10,10,13,10,10,11,28,30,31,28,28,40,37,31,36
178007,29,21.00 to 30.99 years,Male,Bachelor's degree or higher,Black,south,85,14,13,14,15,16,13,14,11,44,41,43,40,46,49,50,46,36
219003,62,51.00 to 64.99 years,Male,Bachelor's degree or higher,White,south,89,17,16,17,16,15,12,13,12,46,50,52,47,49,46,47,43,39
190092,25,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,west,87,16,15,16,13,12,14,17,14,45,47,49,45,40,37,54,54,45
225049,34,31.00 to 40.99 years,Male,Bachelor's degree or higher,Black,south,100,20,16,16,15,18,24,11,20,52,57,52,45,46,53,71,35,59
204062,29,21.00 to 30.99 years,Male,Bachelor's degree or higher,Hispanic,west,90,16,13,17,15,20,12,13,20,46,47,43,47,46,58,47,43,59
178052,50,41.00 to 50.99 years,Female,Bachelor's degree or higher,MultiRacial,south,107,14,19,19,18,13,13,25,20,55,41,58,51,54,40,50,67,59
216034,37,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,midwest,87,17,16,17,16,14,11,13,15,45,50,52,47,49,43,42,43,48
216033,37,31.00 to 40.99 years,Male,Bachelor's degree or higher,White,midwest,108,24,14,16,27,17,17,17,18,56,65,46,45,71,51,61,54,55
178066,81,65.00 to 99.99 years,Female,Some college or associate degree,White,south,89,15,11,17,15,18,12,16,14,46,44,36,47,46,53,47,51,45
216016,23,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,midwest,115,21,17,18,22,18,21,19,24,59,59,54,50,62,53,68,58,65
225037,29,21.00 to 30.99 years,Female,Some college or associate degree,Black,south,62,15,10,11,10,10,10,11,11,27,44,31,32,28,30,37,35,36
216035,28,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,midwest,79,12,11,16,16,15,11,10,12,40,34,36,45,49,46,42,31,39
190085,41,41.00 to 50.99 years,Male,Bachelor's degree or higher,White,west,83,18,12,19,16,12,10,14,17,42,52,40,51,49,37,37,46,53
182002,66,65.00 to 99.99 years,Male,High school graduate (including GED),White,south,128,32,17,14,22,28,20,27,26,64,75,54,40,62,71,66,69,68
212032,31,31.00 to 40.99 years,Female,Some college or associate degree,White,west,109,16,18,24,16,18,16,17,18,56,47,56,60,49,53,59,54,55
254009,64,51.00 to 64.99 years,Female,Some college or associate degree,White,midwest,145,14,24,24,26,32,14,25,27,70,41,66,60,69,75,54,67,69
216055,30,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,midwest,91,18,13,23,14,15,13,13,13,47,52,43,58,43,46,50,43,43
216002,34,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,midwest,85,14,13,20,12,17,10,13,12,44,41,43,53,36,51,37,43,39
216052,33,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,midwest,73,15,11,12,12,15,11,12,14,36,44,36,35,36,46,42,39,45
224027,26,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,northeast,103,17,16,18,18,15,18,18,18,53,50,52,50,54,46,63,56,55
254012,27,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,midwest,124,22,20,32,20,22,11,19,19,62,61,60,71,58,62,42,58,57
254011,27,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,midwest,104,19,17,19,22,15,15,16,26,54,55,54,51,62,46,56,51,68
254013,37,31.00 to 40.99 years,Female,High school graduate (including GED),White,midwest,80,15,10,15,16,16,11,12,14,40,44,31,43,49,49,42,39,45
176014,30,21.00 to 30.99 years,Female,Bachelor's degree or higher,Black,west,113,17,19,23,21,24,11,15,16,58,50,58,58,60,65,42,49,51
254015,56,51.00 to 64.99 years,Female,Bachelor's degree or higher,White,midwest,111,21,21,28,16,17,11,18,17,57,59,62,66,49,51,42,56,53
176018,25,21.00 to 30.99 years,Female,Bachelor's degree or higher,Asian,west,140,25,26,29,22,17,23,23,30,68,67,69,67,62,51,70,64,72
176006,25,21.00 to 30.99 years,Female,Bachelor's degree or higher,Asian,west,116,19,20,29,19,12,15,21,24,59,55,60,67,56,37,56,61,65
254019,39,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,midwest,109,17,21,16,21,17,16,18,20,56,50,62,45,60,51,59,56,59
203023,58,51.00 to 64.99 years,Male,Bachelor's degree or higher,White,south,93,13,12,18,19,19,13,12,12,48,38,40,50,56,56,50,39,39
254014,42,41.00 to 50.99 years,Female,Some college or associate degree,Hispanic,midwest,85,18,18,13,13,16,12,13,18,44,52,56,38,40,49,47,43,55
204059,40,31.00 to 40.99 years,Male,Bachelor's degree or higher,MultiRacial,west,80,12,11,14,12,13,15,15,20,40,34,36,40,36,40,56,49,59
216047,31,31.00 to 40.99 years,Female,Some college or associate degree,MultiRacial,midwest,136,22,24,22,24,23,18,25,21,67,61,66,57,66,63,63,67,60
204053,47,41.00 to 50.99 years,Male,Bachelor's degree or higher,Asian,west,102,16,15,20,20,23,12,12,17,53,47,49,53,58,63,47,39,53
216009,35,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,midwest,119,20,19,27,19,21,14,19,17,60,57,58,64,56,60,54,58,53
178056,20,15.75 to 20.99 years,Female,Did not complete high school (no diploma),White,south,94,22,18,18,21,13,11,13,15,49,61,56,50,60,40,42,43,48
190097,33,31.00 to 40.99 years,Male,Some college or associate degree,Hispanic,west,96,20,19,18,16,13,14,16,20,50,57,58,50,49,40,54,51,59
189078,22,21.00 to 30.99 years,Female,Some college or associate degree,White,south,90,12,13,13,17,19,15,13,12,46,34,43,38,51,56,56,43,39
190096,59,51.00 to 64.99 years,Female,Some college or associate degree,Black,west,135,22,19,28,26,23,14,25,25,66,61,58,66,69,63,54,67,66
178004,28,21.00 to 30.99 years,Female,Some college or associate degree,White,south,95,15,14,15,20,19,10,17,17,49,44,46,43,58,56,37,54,53
254020,59,51.00 to 64.99 years,Male,Some college or associate degree,White,midwest,96,17,10,24,17,14,17,14,12,50,50,31,60,51,43,61,46,39
254027,37,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,midwest,81,16,17,14,10,12,12,16,14,41,47,54,40,28,37,47,51,45
254022,21,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,midwest,78,11,13,17,12,12,11,13,13,39,30,43,47,36,37,42,43,43
254023,47,41.00 to 50.99 years,Female,Bachelor's degree or higher,White,midwest,73,15,14,16,10,10,12,11,11,36,44,46,45,28,30,47,35,36
224019,21,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,northeast,97,14,16,15,15,18,17,16,19,50,41,52,43,46,53,61,51,57
176021,29,21.00 to 30.99 years,Male,Bachelor's degree or higher,Asian,west,88,23,15,20,17,12,12,12,18,45,63,49,53,51,37,47,39,55
204060,44,41.00 to 50.99 years,Male,Bachelor's degree or higher,White,west,121,21,23,25,18,17,16,22,26,61,59,65,62,54,51,59,63,68
