RespondentID,StartDate,EndDate,IPAddress,IDNumber,Month,Day,Year,DOBMonth,DOBDay,DOBYear,Age,Gender,Grade,Hispanic,AmericanIndAlaskanNat,Asian,Black,NativeHawPacIsl,White,Other,OtherSpecified,disability,q0010_other,driving,ParentHighestEducation,q0013,q0119,q0120,q0121,q0122,q0123,q0124,q0125,q0126,q0127,q0128,q0129,q0130,q0131,q0132,q0133,q0134,q0135,q0136,q0137,Zip,Region,P_RateDt,P_DOB,P_Age,AgeGroup,Count,Ethnicity,count_total,ResponseId,HighestEducation,DriveForm,q0012,q0012_other
5587944326,02/27/2019 12:02:48 PM,02/27/2019 12:06:09 PM,12.203.195.130,349012,02,06,2019,11,08,2002,16,Male,11,No, ,Asian, , , , , ,Yes,"Depression, Anxiety, Schizophrenic Episode",no,Bachelor's degree or higher,0, , , , , , , , , , , , , , , , , , , ,90503,west,2/6/2019,11/8/2002,16.2464065708419,16.00 to 17.99 years,1,Asian,1, , ,TeenSR, , 
 , , , ,349012,02,06,2019,11,08,2002,16,Male,11,No, ,Asian, , , , , ,Yes,"Depression, Anxiety, Schizophrenic Episodes",no,Bachelor's degree or higher,0, , , , , , , , , , , , , , , , , , , ,90503,west,2/6/2019,11/8/2002,16.2464065708419,16.00 to 17.99 years,1,Asian,1, , ,TeenHome,Father, 
 , , , ,349013,01,31,2019,07,15,2001,17,Male,12,Yes, , , , ,White, , ,No, ,no,High school graduate (including GED),2, , , , , , , , , , , , , , , , , , , ,90504,west,1/31/2019,7/15/2001,17.5468856947296,16.00 to 17.99 years,1,Hispanic,1, , ,TeenHome,Mother, 
5587956990,02/27/2019 12:51:59 PM,05/14/2019 09:44:53 AM,12.203.195.130,349014,01,31,2019,04,20,2001,17,Male,11,No, , ,Black/African American, , , , ,No, ,no,Did not complete high school (no diploma),4 or more, , , , , , , , , , , , , , , , , , , ,90247,west,1/31/2019,4/20/2001,17.782340862423,16.00 to 17.99 years,1,Black,1, , ,TeenSR, , 
 , , , ,349014,02,01,2019,04,20,2001,17,Male,11,No, , ,Black/African American, , , , ,No, ,no,Did not complete high school (no diploma),2, , , , , , , , , , , , , , , , , , , ,90247,west,2/1/2019,4/20/2001,17.7850787132101,16.00 to 17.99 years,1,Black,1, , ,TeenHome,Aunt/Uncle, 
5587976208,02/27/2019 02:09:05 PM,05/14/2019 09:51:19 AM,12.203.195.130,349015,01,31,2019,10,14,2002,16,Male,11,No, , , , ,White, , ,No, ,no,Did not complete high school (no diploma),2, , , , , , , , , , , , , , , , , , , ,90503,west,1/31/2019,10/14/2002,16.2984257357974,16.00 to 17.99 years,1,White,1, , ,TeenSR, , 
 , , , ,349015,02,01,2019,10,14,2002,16,Male,11,No, , , , ,White, , ,No, ,no,Some college or associate degree,1, , , , , , , , , , , , , , , , , , , ,90503,west,2/1/2019,10/14/2002,16.3011635865845,16.00 to 17.99 years,1,White,1, , ,TeenHome,Mother, 
5588161529,02/28/2019 10:43:20 AM,02/28/2019 10:45:51 AM,12.203.195.130,349016,01,31,2019,03,29,2001,17,Male,11,No, , , , ,White, , ,Yes,ADHD,no,Bachelor's degree or higher,4 or more, , , , , , , , , , , , , , , , , , , ,90501,west,1/31/2019,3/29/2001,17.8425735797399,16.00 to 17.99 years,1,White,1, , ,TeenSR, , 
 , , , ,349016,02,04,2019,03,29,2001,17,Male,11,No, , , , ,White, , ,Yes,ADHD,no,Some college or associate degree,2, , , , , , , , , , , , , , , , , , , ,90501,west,2/4/2019,3/29/2001,17.8535249828884,16.00 to 17.99 years,1,White,1, , ,TeenHome,Stepmother, 
5588195034,02/28/2019 01:00:22 PM,02/28/2019 01:03:54 PM,12.203.195.130,349018,01,31,2019,03,16,2002,16,Male,11,No, , , , , ,Other (please specify),Iranian,No, ,no,Bachelor's degree or higher,0, , , , , , , , , , , , , , , , , , , ,90503,west,1/31/2019,3/16/2002,16.8788501026694,16.00 to 17.99 years,1,Other,1, , ,TeenSR, , 
 , , , ,349018,02,03,2019,03,16,2002,16,Male,11,No, , , , , ,Other (please specify),Iranian,No, ,no,Bachelor's degree or higher,1, , , , , , , , , , , , , , , , , , , ,90503,west,2/3/2019,3/16/2002,16.8870636550308,16.00 to 17.99 years,1,Other,1, , ,TeenHome,Mother, 
5588200232,02/28/2019 01:23:51 PM,02/28/2019 01:27:36 PM,12.203.195.130,349019,01,31,2019,06,14,2002,16,Female,11,No, , , , ,White, , ,No, ,no,Did not complete high school (no diploma),4 or more, , , , , , , , , , , , , , , , , , , ,90745,west,1/31/2019,6/14/2002,16.6324435318275,16.00 to 17.99 years,1,White,1, , ,TeenSR, , 
 , , , ,349019,02,04,2019,06,14,2002,16,Female,10,No, , , , ,White, , ,No, ,no,High school graduate (including GED),0, , , , , , , , , , , , , , , , , , , ,90745,west,2/4/2019,6/14/2002,16.643394934976,16.00 to 17.99 years,1,White,1, , ,TeenHome,Father, 
5588205708,02/28/2019 01:49:20 PM,05/14/2019 10:37:32 AM,12.203.195.130,349021,01,31,2019,03,01,2001,17,Male,12,No, , , , , ,Other (please specify),Middle Eastern,No, ,yes,Some college or associate degree,3,Learner's Permit,Never,Never,Never,Never,Occasionally,Never,Never,Occasionally,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Occasionally,Never,90501,west,1/31/2019,3/1/2001,17.9192334017796,16.00 to 17.99 years,1,Other,1, , ,TeenSR, , 
 , , , ,349021,01,31,2019,03,01,2001,17,Male,12,No, , , , , ,Other (please specify),Middle Eastern,No, ,no,Some college or associate degree,3, , , , , , , , , , , , , , , , , , , ,90501,west,1/31/2019,3/1/2001,17.9192334017796,16.00 to 17.99 years,1,Other,1, , ,TeenHome,Mother, 
5588208379,02/28/2019 02:02:31 PM,02/28/2019 02:04:38 PM,12.203.195.130,349022,01,31,2019,07,16,2001,17,Male,12,Yes, , , , , ,Other (please specify),Hispanic,No, ,no,High school graduate (including GED),3, , , , , , , , , , , , , , , , , , , ,90501,west,1/31/2019,7/16/2001,17.5441478439425,16.00 to 17.99 years,1,Hispanic,1, , ,TeenSR, , 
 , , , ,349022,01,31,2019,07,16,2001,17,Male,12,Yes, , , , , ,Other (please specify),Hispanic,No, ,no,Some college or associate degree,4 or more, , , , , , , , , , , , , , , , , , , ,90501,west,1/31/2019,7/16/2001,17.5441478439425,16.00 to 17.99 years,1,Hispanic,1, , ,TeenHome,Mother, 
5588420026,03/01/2019 01:12:44 PM,03/01/2019 01:17:26 PM,12.203.195.130,349023,01,31,2019,01,18,2002,17,Male,11,Yes, , , , , ,Other (please specify),Mexican,No, ,yes,High school graduate (including GED),1,Learner's Permit,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,90504,west,1/31/2019,1/18/2002,17.0349075975359,16.00 to 17.99 years,1,Hispanic,1, , ,TeenSR, , 
5588424977,03/01/2019 01:40:41 PM,03/01/2019 01:44:28 PM,12.203.195.130,349024,01,31,2019,08,11,2005,13,Male,8,No, , , , , ,Other (please specify),South East Asian (Pakistani),No, ,no,Bachelor's degree or higher,2, , , , , , , , , , , , , , , , , , , ,90501,west,1/31/2019,8/11/2005,13.4729637234771,11.75 to 13.99,1,Other,1, , ,TeenSR, , 
 , , , ,349024,02,01,2019,08,11,2005,13,Male,8,No, , , , , ,Other (please specify),South East Asian (Pakistani),No, ,no,Bachelor's degree or higher,2, , , , , , , , , , , , , , , , , , , ,90501,west,2/1/2019,8/11/2005,13.4757015742642,11.75 to 13.99,1,Other,1, , ,TeenHome,Mother, 
 , , , ,349025,01,30,2019,01,03,2000,19,Male,12,Yes, , , , , ,Other (please specify),Hispanic,Yes,Depression and LD,no,Some college or associate degree,0, , , , , , , , , , , , , , , , , , , ,90501,west,1/30/2019,1/3/2000,19.0746064339493,18.00 to 22.25 years,1,Hispanic,1, , ,TeenHome,Mother, 
5588887788,03/04/2019 11:45:02 AM,03/04/2019 11:49:05 AM,12.203.195.130,349026,01,30,2019,02,15,2001,17,Male,12,No, , , , ,White, , ,No, ,yes,Did not complete high school (no diploma),4 or more,Learner's Permit,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,90503,west,1/30/2019,2/15/2001,17.9548254620123,16.00 to 17.99 years,1,White,1, , ,TeenSR, , 
 , , , ,349026,01,30,2019,02,15,2001,17,Male,12,No, , , , ,White, , ,No, ,yes,Some college or associate degree,2,Learner's Permit,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,90503,west,1/30/2019,2/15/2001,17.9548254620123,16.00 to 17.99 years,1,White,1, , ,TeenHome,Mother, 
5588894415,03/04/2019 12:13:22 PM,03/04/2019 12:16:37 PM,12.203.195.130,349027,01,31,2019,09,04,2001,17,Male,12,Yes, , , , , ,Other (please specify),Hispanic,Yes,ADHD and Color Blind,no,Bachelor's degree or higher,3, , , , , , , , , , , , , , , , , , , ,90501,west,1/31/2019,9/4/2001,17.4072553045859,16.00 to 17.99 years,1,Hispanic,1, , ,TeenSR, , 
5588899084,03/04/2019 12:33:04 PM,03/04/2019 12:35:56 PM,12.203.195.130,349028,01,31,2019,04,16,2001,17,Female,12,No, , ,Black/African American, ,White, , ,No, ,no,Did not complete high school (no diploma),2, , , , , , , , , , , , , , , , , , , ,90505,west,1/31/2019,4/16/2001,17.7932922655715,16.00 to 17.99 years,2,MultiRacial,1, , ,TeenSR, , 
 , , , ,349028,01,31,2019,04,16,2001,17,Female,12,No, , ,Black/African American, ,White, , ,No, ,no,Some college or associate degree,4 or more, , , , , , , , , , , , , , , , , , , ,90505,west,1/31/2019,4/16/2001,17.7932922655715,16.00 to 17.99 years,2,MultiRacial,1, , ,TeenHome,Mother, 
5588905807,03/04/2019 01:02:28 PM,03/04/2019 01:06:20 PM,12.203.195.130,349029,01,30,2019,11,05,2001,17,Female,12,No, , , , ,White, , ,No, ,no,High school graduate (including GED),3, , , , , , , , , , , , , , , , , , , ,90501,west,1/30/2019,11/5/2001,17.2347707049966,16.00 to 17.99 years,1,White,1, , ,TeenSR, , 
 , , , ,349029,01,30,2019,11,05,2001,17,Female,12,No, , , , ,White, , ,No, ,no,Did not complete high school (no diploma),1, , , , , , , , , , , , , , , , , , , ,90501,west,1/30/2019,11/5/2001,17.2347707049966,16.00 to 17.99 years,1,White,1, , ,TeenHome,Mother, 
5588909846,03/04/2019 01:22:02 PM,03/04/2019 01:25:53 PM,12.203.195.130,349030,01,30,2019,10,14,2000,18,Male,12,Yes, , , , ,White,Other (please specify),Hispanic,No, ,yes,High school graduate (including GED),2,Learner's Permit,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Occasionally,Never,Never,Never,Occasionally,90717,west,1/30/2019,10/14/2000,18.2943189596167,18.00 to 22.25 years,2,Hispanic,1, , ,TeenSR, , 
 , , , ,349030,01,30,2019,10,14,2000,18,Male,12,Yes, , , , ,White,Other (please specify),Hispanic,No, ,yes,Did not complete high school (no diploma),3,Full License,Frequently,Occasionally,Never,Occasionally,Occasionally,Occasionally,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,90717,west,1/30/2019,10/14/2000,18.2943189596167,18.00 to 22.25 years,2,Hispanic,1, , ,TeenHome,Father, 
5588914987,03/04/2019 01:46:50 PM,03/04/2019 01:49:44 PM,12.203.195.130,349031,01,30,2019,01,13,2000,19,Female,12,No, , , , ,White, , ,No, ,yes,Did not complete high school (no diploma),2,Full License,Never,Never,Occasionally,Occasionally,Occasionally,Never,Never,Occasionally,Never,Never,Never,Never,Frequently,Never,Never,Occasionally,Frequently,Occasionally,90505,west,1/30/2019,1/13/2000,19.047227926078,18.00 to 22.25 years,1,White,1, , ,TeenSR, , 
 , , , ,349031,01,30,2019,01,13,2000,19,Female,12,No, , , , ,White, , ,No, ,yes,Some college or associate degree,2,Full License,Never,Never,Never,Never,Never,Never,Occasionally,Frequently,Never,Occasionally,Never,Never,Never,Never,Never,Never,Occasionally,Never,90505,west,1/30/2019,1/13/2000,19.047227926078,18.00 to 22.25 years,1,White,1, , ,TeenHome,Mother, 
5588918520,03/04/2019 02:03:19 PM,03/04/2019 02:10:08 PM,12.203.195.130,349032,01,30,2019,08,29,2000,18,Male,12,No, , , , ,White, , ,No, ,no,Bachelor's degree or higher,1, , , , , , , , , , , , , , , , , , , ,90505,west,1/30/2019,8/29/2000,18.4202600958248,18.00 to 22.25 years,1,White,1, , ,TeenSR, , 
 , , , ,349032,01,30,2019,08,29,2000,18,Male,12,No, , , , ,White, , ,No, ,no,Bachelor's degree or higher,1, , , , , , , , , , , , , , , , , , , ,90505,west,1/30/2019,8/29/2000,18.4202600958248,18.00 to 22.25 years,1,White,1, , ,TeenHome,Mother, 
5588921816,03/04/2019 02:25:41 PM,03/04/2019 02:28:18 PM,12.203.195.130,349033,01,31,2019,02,14,2002,16,Female,11,Yes, , , , ,White, , ,No, ,no,Some college or associate degree,4 or more, , , , , , , , , , , , , , , , , , , ,90501,west,1/31/2019,2/14/2002,16.9609856262834,16.00 to 17.99 years,1,Hispanic,1, , ,TeenSR, , 
 , , , ,349033,01,31,2019,02,14,2002,16,Female,11,Yes, , , , ,White, , ,No, ,no,Some college or associate degree,1, , , , , , , , , , , , , , , , , , , ,90501,west,1/31/2019,2/14/2002,16.9609856262834,16.00 to 17.99 years,1,Hispanic,1, , ,TeenHome,Mother, 
 , , , ,349034,01,30,2019,09,17,2001,17,Male,12,Yes, , , , , ,Other (please specify),Mixed,No, ,no,Some college or associate degree,4 or more, , , , , , , , , , , , , , , , , , , ,90501,west,1/30/2019,9/17/2001,17.3689253935661,16.00 to 17.99 years,1,Hispanic,1, , ,TeenHome,Stepfather, 
5589082260,03/05/2019 09:11:43 AM,03/05/2019 09:24:34 AM,12.203.195.130,349035,01,30,2019,05,29,2001,17,Male,12,No, ,Asian, , ,White, , ,No, ,no,Some college or associate degree,2, , , , , , , , , , , , , , , , , , , ,90503,west,1/30/2019,5/29/2001,17.6728268309377,16.00 to 17.99 years,2,MultiRacial,1, , ,TeenSR, , 
 , , , ,349035,01,30,2019,05,29,2001,17,Male,12,No, ,Asian, , ,White, , ,No, ,no,Some college or associate degree,2, , , , , , , , , , , , , , , , , , , ,90503,west,1/30/2019,5/29/2001,17.6728268309377,16.00 to 17.99 years,2,MultiRacial,1, , ,TeenHome,Mother, 
5589093444,03/05/2019 09:56:56 AM,03/05/2019 10:00:08 AM,12.203.195.130,349036,01,30,2019,11,08,2002,16,Female,11,Yes, , , , , ,Other (please specify),Hispanic,No, ,no,Did not complete high school (no diploma),3, , , , , , , , , , , , , , , , , , , ,90504,west,1/30/2019,11/8/2002,16.227241615332,16.00 to 17.99 years,1,Hispanic,1, , ,TeenSR, , 
 , , , ,349036,01,30,2019,11,08,2002,16,Female,11,Yes, , , , , ,Other (please specify),Hispanic,No, ,no,High school graduate (including GED),1, , , , , , , , , , , , , , , , , , , ,90504,west,1/30/2019,11/8/2002,16.227241615332,16.00 to 17.99 years,1,Hispanic,1, , ,TeenHome,Mother, 
5589107788,03/05/2019 10:56:26 AM,03/05/2019 11:00:59 AM,12.203.195.130,349037,01,30,2019,10,10,2001,17,Male,12,No, , ,Black/African American, , , , ,No, ,no,High school graduate (including GED),4 or more, , , , , , , , , , , , , , , , , , , ,90007,west,1/30/2019,10/10/2001,17.305954825462,16.00 to 17.99 years,1,Black,1, , ,TeenSR, , 
 , , , ,349037,01,30,2019,10,10,2001,17,Male,12,No, , ,Black/African American, , , , ,No, ,no,High school graduate (including GED),3, , , , , , , , , , , , , , , , , , , ,90007,west,1/30/2019,10/10/2001,17.305954825462,16.00 to 17.99 years,1,Black,1, , ,TeenHome,Mother, 
 , , , ,349038,01,30,2019,06,02,2001,17,Male,12,Yes, , , , , ,Other (please specify),Hispanic,No, ,no,High school graduate (including GED),1, , , , , , , , , , , , , , , , , , , ,90503,west,1/30/2019,6/2/2001,17.6618754277892,16.00 to 17.99 years,1,Hispanic,1, , ,TeenHome,Father, 
 , , , ,349039,01,30,2019,11,26,2000,18,Male,12,No, , , , ,White, , ,No, ,no,Some college or associate degree,0, , , , , , , , , , , , , , , , , , , ,90503,west,1/30/2019,11/26/2000,18.17659137577,18.00 to 22.25 years,1,White,1, , ,TeenHome,Mother, 
 , , , ,349040,01,30,2019,04,25,2001,17,Female,12,Yes, , , , ,White, , ,No, ,no,Did not complete high school (no diploma),1, , , , , , , , , , , , , , , , , , , ,90501,west,1/30/2019,4/25/2001,17.7659137577002,16.00 to 17.99 years,1,Hispanic,1, , ,TeenHome,Mother, 
5589312801,03/06/2019 08:28:56 AM,03/06/2019 08:31:51 AM,12.203.195.130,349041,01,30,2019,02,18,2001,17,Male,12,No, , ,Black/African American, , , , ,No, ,no,Did not complete high school (no diploma),1, , , , , , , , , , , , , , , , , , , ,90503,west,1/30/2019,2/18/2001,17.9466119096509,16.00 to 17.99 years,1,Black,1, , ,TeenSR, , 
 , , , ,349041,01,30,2019,02,18,2001,17,Male,12,No, , ,Black/African American, , , , ,No, ,no,Bachelor's degree or higher,1, , , , , , , , , , , , , , , , , , , ,90503,west,1/30/2019,2/18/2001,17.9466119096509,16.00 to 17.99 years,1,Black,1, , ,TeenHome,Mother, 
5589318055,03/06/2019 08:46:56 AM,03/06/2019 08:51:14 AM,12.203.195.130,349042,01,30,2019,11,16,2001,17,Male,11,Yes, , , , ,White, , ,No, ,no,High school graduate (including GED),1, , , , , , , , , , , , , , , , , , , ,90504,west,1/30/2019,11/16/2001,17.2046543463381,16.00 to 17.99 years,1,Hispanic,1, , ,TeenSR, , 
 , , , ,349042,01,30,2019,11,16,2001,17,Male,11,Yes, , , , ,White, , ,No, ,no,High school graduate (including GED),1, , , , , , , , , , , , , , , , , , , ,90504,west,1/30/2019,11/16/2001,17.2046543463381,16.00 to 17.99 years,1,Hispanic,1, , ,TeenHome,Mother, 
5589323259,03/06/2019 09:06:46 AM,03/06/2019 09:19:24 AM,12.203.195.130,349043,01,30,2019,03,20,2002,16,Male,11,No, ,Asian, , ,White, , ,No, ,no,Some college or associate degree,3, , , , , , , , , , , , , , , , , , , ,90501,west,1/30/2019,3/20/2002,16.8651608487337,16.00 to 17.99 years,2,MultiRacial,1, , ,TeenSR, , 
 , , , ,349043,01,30,2019,03,20,2002,16,Male,11,No, ,Asian, , ,White, , ,No, ,no,Some college or associate degree,2, , , , , , , , , , , , , , , , , , , ,90501,west,1/30/2019,3/20/2002,16.8651608487337,16.00 to 17.99 years,2,MultiRacial,1, , ,TeenHome,Mother, 
5589330412,03/06/2019 09:32:21 AM,03/06/2019 09:34:55 AM,12.203.195.130,349044,01,30,2019,02,14,2000,18,Female,12,No, , ,Black/African American,Native Hawaiian/Pacific Islander,White, , ,No, ,no,Did not complete high school (no diploma),4 or more, , , , , , , , , , , , , , , , , , , ,90501,west,1/30/2019,2/14/2000,18.9596167008898,18.00 to 22.25 years,3,MultiRacial,1, , ,TeenSR, , 
 , , , ,349044,01,30,2019,02,14,2000,18,Female,12,No, , ,Black/African American,Native Hawaiian/Pacific Islander,White, , ,No, ,no,Some college or associate degree,3, , , , , , , , , , , , , , , , , , , ,90501,west,1/30/2019,2/14/2000,18.9596167008898,18.00 to 22.25 years,3,MultiRacial,1, , ,TeenHome,Mother, 
5589340393,03/06/2019 10:10:52 AM,03/06/2019 10:13:27 AM,12.203.195.130,349045,01,30,2019,08,18,2002,16,Male,11,Yes, , , , ,White, , ,No, ,no,High school graduate (including GED),3, , , , , , , , , , , , , , , , , , , ,90501,west,1/30/2019,8/18/2002,16.4517453798768,16.00 to 17.99 years,1,Hispanic,1, , ,TeenSR, , 
 , , , ,349045,01,30,2019,08,18,2002,16,Male,11,Yes, , , , ,White, , ,No, ,no,High school graduate (including GED),3, , , , , , , , , , , , , , , , , , , ,90501,west,1/30/2019,8/18/2002,16.4517453798768,16.00 to 17.99 years,1,Hispanic,1, , ,TeenHome,Mother, 
5589362977,03/06/2019 11:30:58 AM,03/06/2019 11:36:29 AM,12.203.195.130,349048,01,30,2019,08,12,2001,17,Male,11,No, , ,Black/African American, , , , ,No, ,no,Did not complete high school (no diploma),4 or more, , , , , , , , , , , , , , , , , , , ,90501,west,1/30/2019,8/12/2001,17.4674880219028,16.00 to 17.99 years,1,Black,1, , ,TeenSR, , 
 , , , ,349048,01,30,2019,08,12,2001,17,Male,11,No, , ,Black/African American, , , , ,No, ,no,Some college or associate degree,4 or more, , , , , , , , , , , , , , , , , , , ,90501,west,1/30/2019,8/12/2001,17.4674880219028,16.00 to 17.99 years,1,Black,1, , ,TeenHome,Legal guardian, 
5589367278,03/06/2019 11:49:03 AM,03/06/2019 11:52:09 AM,12.203.195.130,349049,01,30,2019,11,13,2000,18,Male,12,Yes, , , , , ,Other (please specify),Mexican,No, ,no,Some college or associate degree,1, , , , , , , , , , , , , , , , , , , ,90501,west,1/30/2019,11/13/2000,18.2121834360027,18.00 to 22.25 years,1,Hispanic,1, , ,TeenSR, , 
5589375864,03/06/2019 12:22:13 PM,03/06/2019 12:25:21 PM,12.203.195.130,349050,01,30,2019,10,11,2001,17,Male,12,No, , , , ,White, , ,No, ,no,Did not complete high school (no diploma),1, , , , , , , , , , , , , , , , , , , ,90502,west,1/30/2019,10/11/2001,17.3032169746749,16.00 to 17.99 years,1,White,1, , ,TeenSR, , 
 , , , ,349050,01,30,2019,10,11,2001,17,Male,12,No, , , , ,White, , ,No, ,no,Some college or associate degree,2, , , , , , , , , , , , , , , , , , , ,90502,west,1/30/2019,10/11/2001,17.3032169746749,16.00 to 17.99 years,1,White,1, , ,TeenHome,Mother, 
5589380433,03/06/2019 12:40:38 PM,03/06/2019 12:44:55 PM,12.203.195.130,349051,01,30,2019,02,09,2002,16,Male,11,Yes, , , , , ,Other (please specify),Mexican,No, ,no,High school graduate (including GED),2, , , , , , , , , , , , , , , , , , , ,90501,west,1/30/2019,2/9/2002,16.9719370294319,16.00 to 17.99 years,1,Hispanic,1, , ,TeenSR, , 
 , , , ,349051,01,30,2019,02,09,2002,16,Male,11,Yes, , , , , ,Other (please specify),Mexican,No, ,no,High school graduate (including GED),3, , , , , , , , , , , , , , , , , , , ,90501,west,1/30/2019,2/9/2002,16.9719370294319,16.00 to 17.99 years,1,Hispanic,1, , ,TeenHome,Mother, 
5589393246,03/06/2019 01:34:25 PM,03/06/2019 01:37:05 PM,12.203.195.130,349052,01,30,2019,06,10,2002,17,Female,12,Yes,American Indian/Alaska Native,Asian, , ,White,Other (please specify),Mexican,No, ,no,Did not complete high school (no diploma),4 or more, , , , , , , , , , , , , , , , , , , ,90745,west,1/30/2019,6/10/2002,16.6406570841889,16.00 to 17.99 years,4,Hispanic,1, , ,TeenSR, , 
 , , , ,349052,01,30,2019,06,10,2001,17,Female,12,Yes, , , , , ,Other (please specify),Mexican,No, ,no,High school graduate (including GED),2, , , , , , , , , , , , , , , , , , , ,90745,west,1/30/2019,6/10/2001,17.6399726214921,16.00 to 17.99 years,1,Hispanic,1, , ,TeenHome,Aunt/Uncle, 
5589397678,03/06/2019 01:54:56 PM,03/06/2019 01:57:42 PM,12.203.195.130,349053,01,30,2019,11,26,2000,18,Female,12,Yes, , , , ,White, , ,No, ,yes,Did not complete high school (no diploma),3,Full License,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,90503,west,1/30/2019,11/26/2000,18.17659137577,18.00 to 22.25 years,1,Hispanic,1, , ,TeenSR, , 
 , , , ,349053,01,30,2019,11,26,2000,18,Female,12,Yes, , , , ,White, , ,No, ,yes,Some college or associate degree,4 or more,Full License,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,90503,west,1/30/2019,11/26/2000,18.17659137577,18.00 to 22.25 years,1,Hispanic,1, , ,TeenHome,Mother, 
5589565483,03/07/2019 08:44:22 AM,03/07/2019 08:46:52 AM,12.203.195.130,349055,01,30,2019,12,16,2000,18,Male,12,Yes, , , , , ,Other (please specify),Mexican,No, ,no,High school graduate (including GED),2, , , , , , , , , , , , , , , , , , , ,90501,west,1/30/2019,12/16/2000,18.1218343600274,18.00 to 22.25 years,1,Hispanic,1, , ,TeenSR, , 
 , , , ,349055,01,30,2016,12,16,2000,18,Male,12,Yes, , , , , ,Other (please specify),Mexican,No, ,no,Some college or associate degree,3, , , , , , , , , , , , , , , , , , , ,90501,west,1/30/2016,12/16/2000,15.1211498973306,14.00 to 15.99 years,1,Hispanic,1, , ,TeenHome,Mother, 
5589571487,03/07/2019 09:06:56 AM,03/07/2019 09:09:40 AM,12.203.195.130,349057,01,31,2019,11,07,2001,17,Male,11,No, , , ,Native Hawaiian/Pacific Islander,White,Other (please specify),Cherokee,No, ,no,Did not complete high school (no diploma),3, , , , , , , , , , , , , , , , , , , ,90505,west,1/31/2019,11/7/2001,17.2320328542094,16.00 to 17.99 years,3,MultiRacial,1, , ,TeenSR, , 
 , , , ,349057,01,30,2019,11,07,2001,17,Male,11,No, , , ,Native Hawaiian/Pacific Islander,White,Other (please specify),Cherokee,No, ,no,Bachelor's degree or higher,3, , , , , , , , , , , , , , , , , , , ,90505,west,1/30/2019,11/7/2001,17.2292950034223,16.00 to 17.99 years,3,MultiRacial,1, , ,TeenHome,Mother, 
 , , , ,349058,01,30,2019,09,16,2001,17,Female,12,Yes, , , , , ,Other (please specify),Hispanic,No, ,no,Did not complete high school (no diploma),0, , , , , , , , , , , , , , , , , , , ,90504,west,1/30/2019,9/16/2001,17.3716632443532,16.00 to 17.99 years,1,Hispanic,1, , ,TeenHome,Mother, 
5589613576,03/07/2019 10:38:23 AM,03/07/2019 11:46:38 AM,12.203.195.130,349059,01,30,2019,03,08,2001,17,Male,12,No, , , , ,White, , ,No, ,no,Bachelor's degree or higher,2, , , , , , , , , , , , , , , , , , , ,90501,west,1/30/2019,3/8/2001,17.8973305954825,16.00 to 17.99 years,1,White,1, , ,TeenSR, , 
 , , , ,349059,01,30,2019,03,08,2001,17,Male,12,No, , , , ,White, , ,No, ,no,Bachelor's degree or higher,2, , , , , , , , , , , , , , , , , , , ,90501,west,1/30/2019,3/8/2001,17.8973305954825,16.00 to 17.99 years,1,White,1, , ,TeenHome,Father, 
5589634573,03/07/2019 01:03:48 PM,03/07/2019 01:09:24 PM,12.203.195.130,349064,01,30,2019,07,10,2001,17,Male,12,Yes, , , , , ,Other (please specify),Hispanic,No, ,no,Bachelor's degree or higher,1, , , , , , , , , , , , , , , , , , , ,90504,west,1/30/2019,7/10/2001,17.5578370978782,16.00 to 17.99 years,1,Hispanic,1, , ,TeenSR, , 
 , , , ,349064,01,30,2019,07,10,2001,17,Male,12,Yes, , , , , ,Other (please specify),Hispanic,No, ,no,High school graduate (including GED),0, , , , , , , , , , , , , , , , , , , ,90504,west,1/30/2019,7/10/2001,17.5578370978782,16.00 to 17.99 years,1,Hispanic,1, , ,TeenHome,Mother, 
 , , , ,349065,01,30,2016,12,30,2001,17,Male,11,No, , ,Black/African American, , , , ,No, ,no,Some college or associate degree,2, , , , , , , , , , , , , , , , , , , ,90504,west,1/30/2016,12/30/2001,14.0835044490075,14.00 to 15.99 years,1,Black,1, , ,TeenHome,Mother, 
5589652637,03/07/2019 02:36:09 PM,03/07/2019 02:38:13 PM,12.203.195.130,349066,01,30,2019,11,02,2001,17,Female,11,Yes, ,Asian, , ,White, , ,No, ,no,High school graduate (including GED),1, , , , , , , , , , , , , , , , , , , ,90504,west,1/30/2019,11/2/2001,17.242984257358,16.00 to 17.99 years,2,Hispanic,1, , ,TeenSR, , 
