RespondentID,StartDate,EndDate,IPAddress,IDNumber,Month,Day,Year,DOBMonth,DOBDay,DOBYear,Age,Gender,Grade,Hispanic,AmericanIndAlaskanNat,Asian,Black,NativeHawPacIsl,White,Other,OtherSpecified,disability,q0010_other,driving,ParentHighestEducation,q0013,q0014,q0015,q0016,q0017,q0018,q0019,q0020,q0021,q0022,q0023,q0024,q0025,q0026,q0027,q0028,q0029,q0030,q0031,q0032,q0033,q0034,q0035,q0036,q0037,q0038,q0039,q0040,q0041,q0042,q0043,q0044,q0045,q0046,q0047,q0048,q0049,q0050,q0051,q0052,q0053,q0054,q0055,q0056,q0057,q0058,q0059,q0060,q0061,q0062,q0063,q0064,q0065,q0066,q0067,q0068,q0069,q0070,q0071,q0072,q0073,q0074,q0075,q0076,q0077,q0078,q0079,q0080,q0081,q0082,q0083,q0084,q0085,q0086,q0087,q0088,q0089,q0090,q0091,q0092,q0093,q0094,q0095,q0096,q0097,q0098,q0099,q0100,q0101,q0102,q0103,q0104,q0105,q0106,q0107,q0108,q0109,q0110,q0111,q0112,q0113,q0114,q0115,q0116,q0117,q0118,q0119,q0120,q0121,q0122,q0123,q0124,q0125,q0126,q0127,q0128,q0129,q0130,q0131,q0132,q0133,q0134,q0135,q0136,q0137,Zip,Region,P_RateDt,P_DOB,P_Age,AgeGroup,Count,Ethnicity,count_total,ResponseId,HighestEducation
5626166821,10/01/2019 09:26:23 PM,10/01/2019 09:54:56 PM,172.250.109.168,360056,10,01,2019,03,08,2004,15,Male,10,Yes, , , , ,White, , ,Yes,ADHD,no,Some college or associate degree,1,Always,Frequently,Frequently,Always,Frequently,Occasionally,Never,Frequently,Occasionally,Occasionally,Never,Never,Always,Occasionally,Never,Never,Never,Occasionally,Occasionally,Never,Occasionally,Never,Occasionally,Never,Never,Occasionally,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Occasionally,Occasionally,Occasionally,Never,Never,Occasionally,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Frequently,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Occasionally, , , , , , , , , , , , , , , , , , , ,93021,west,10/1/2019,3/8/2004,15.564681724846,14.00 to 15.99 years,1,Hispanic,1, , 
5625382334,09/26/2019 11:29:56 PM,10/08/2019 01:03:49 PM,108.192.44.239,360057,09,26,2019,10,28,2005,14,Male,10,Yes, , , , , ,Other (please specify),Mexican American,No, ,no,Did not complete high school (no diploma),2,Frequently,Always,Always,Always,Occasionally,Occasionally,Never,Occasionally,Occasionally,Occasionally,Occasionally,Never,Always,Occasionally,Never,Never,Never,Never,Occasionally,Occasionally,Never,Never,Occasionally,Occasionally,Occasionally,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Occasionally,Never,Never,Occasionally,Occasionally,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Never,Occasionally,Never,Occasionally,Occasionally,Never,Occasionally,Never,Occasionally,Never,Never,Never,Never,Occasionally,Never,Occasionally,Never,Never,Occasionally,Never,Never,Never,Occasionally,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Occasionally,Never,Never,Occasionally,Occasionally,Occasionally,Never,Never,Occasionally,Never,Occasionally,Occasionally,Occasionally, , , , , , , , , , , , , , , , , , , ,93021,west,9/26/2019,10/28/2005,13.9110198494182,11.75 to 13.99,1,Hispanic,1, , 
5625381769,09/26/2019 11:21:15 PM,10/08/2019 01:20:18 PM,108.192.44.239,360058,09,26,2019,07,27,2007,12,Male,8,Yes, , , , , ,Other (please specify),Mexican American,No, ,no,Did not complete high school (no diploma),2,Frequently,Frequently,Always,Always,Frequently,Never,Never,Frequently,Never,Occasionally,Occasionally,Occasionally,Always,Occasionally,Never,Never,Never,Never,Occasionally,Occasionally,Never,Never,Occasionally,Occasionally,Occasionally,Never,Never,Occasionally,Never,Never,Never,Occasionally,Never,Never,Never,Occasionally,Occasionally,Never,Never,Occasionally,Occasionally,Occasionally,Never,Frequently,Never,Never,Never,Occasionally,Never,Never,Occasionally,Never,Occasionally,Occasionally,Never,Never,Occasionally,Never,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Never,Never,Never,Occasionally,Never,Occasionally,Never,Occasionally,Never,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Frequently,Occasionally,Frequently,Occasionally,Never,Never,Occasionally,Never,Occasionally,Occasionally,Occasionally, , , , , , , , , , , , , , , , , , , ,93021,west,9/26/2019,7/27/2007,12.1670088980151,11.75 to 13.99,1,Hispanic,1, , 
5630156184,10/27/2019 07:32:36 PM,10/27/2019 07:51:23 PM,75.82.3.32,360073,10,27,2019,08,10,2006,13,Male,8,Yes, , , , , ,Other (please specify),Mexican American,No, ,no,Some college or associate degree,2,Frequently,Always,Always,Always,Occasionally,Occasionally,Never,Occasionally,Never,Occasionally,Never,Occasionally,Frequently,Occasionally,Occasionally,Never,Occasionally,Occasionally,Frequently,Occasionally,Occasionally,Never,Occasionally,Occasionally,Occasionally,Never,Frequently,Occasionally,Frequently,Occasionally,Never,Never,Never,Occasionally,Never,Never,Occasionally,Never,Occasionally,Always,Occasionally,Occasionally,Occasionally,Occasionally,Never,Never,Occasionally,Never,Never,Never,Occasionally,Never,Always,Frequently,Never,Occasionally,Never,Never,Never,Never,Never,Frequently,Never,Occasionally,Never,Occasionally,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Frequently,Never,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Never,Never,Occasionally,Never,Occasionally,Occasionally,Occasionally,Never,Never,Occasionally,Occasionally,Occasionally,Frequently,Never,Occasionally,Never,Never,Occasionally,Frequently, , , , , , , , , , , , , , , , , , , ,91325,west,10/27/2019,8/10/2006,13.2128678986995,11.75 to 13.99,1,Hispanic,1, , 
5628723937,10/17/2019 08:37:09 PM,10/17/2019 09:01:48 PM,75.82.3.32,360074,10,17,2019,01,28,2003,16,Male,11,Yes, , , , , ,Other (please specify),Mexican American,No, ,no,Some college or associate degree,4 or more,Always,Always,Always,Frequently,Frequently,Occasionally,Never,Always,Occasionally,Occasionally,Occasionally,Occasionally,Frequently,Always,Frequently,Never,Frequently,Frequently,Never,Occasionally,Occasionally,Frequently,Always,Occasionally,Occasionally,Never,Frequently,Frequently,Occasionally,Occasionally,Never,Occasionally,Occasionally,Occasionally,Occasionally,Frequently,Never,Never,Always,Occasionally,Occasionally,Always,Frequently,Always,Occasionally,Always,Never,Occasionally,Occasionally,Never,Never,Never,Occasionally,Frequently,Never,Never,Occasionally,Never,Never,Occasionally,Never,Never,Never,Occasionally,Never,Occasionally,Never,Frequently,Occasionally,Never,Occasionally,Occasionally,Always,Frequently,Never,Occasionally,Occasionally,Occasionally,Always,Never,Never,Occasionally,Frequently,Occasionally,Frequently,Never,Never,Never,Never,Occasionally,Occasionally,Frequently,Frequently,Never,Occasionally,Occasionally,Frequently,Occasionally,Never,Never,Occasionally,Occasionally,Occasionally,Frequently,Never, , , , , , , , , , , , , , , , , , , ,91325,west,10/17/2019,1/28/2003,16.7173169062286,16.00 to 17.99 years,1,Hispanic,1, , 
5631577401,11/05/2019 07:10:47 PM,11/06/2019 07:12:29 AM,108.192.44.239,360079,11,05,2019,12,27,2006,13,Male,8,Yes, , , , , ,Other (please specify),Mexican American,No, ,no,High school graduate (including GED),3,Frequently,Frequently,Always,Always,Frequently,Occasionally,Occasionally,Frequently,Occasionally,Never,Occasionally,Occasionally,Always,Occasionally,Occasionally,Occasionally,Occasionally,Never,Occasionally,Occasionally,Never,Never,Occasionally,Never,Never,Never,Never,Frequently,Never,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Never,Never,Occasionally,Occasionally,Occasionally,Never,Occasionally,Never,Never,Never,Occasionally,Never,Never,Never,Occasionally,Never,Occasionally,Occasionally,Never,Occasionally,Never,Occasionally,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,Never,Occasionally,Occasionally,Occasionally,Never,Occasionally,Occasionally,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Occasionally,Occasionally,Never,Never,Occasionally,Never,Occasionally,Occasionally,Occasionally, , , , , , , , , , , , , , , , , , , ,93021,west,11/5/2019,12/27/2006,12.8569472963723,11.75 to 13.99,1,Hispanic,1, , 
5631713416,11/06/2019 12:36:05 PM,11/06/2019 01:03:28 PM,108.192.44.239,360080,11,06,2019,07,05,2007,12,Female,7,Yes, , , , , ,Other (please specify),Mexican American,No, ,no,High school graduate (including GED),2,Always,Frequently,Always,Always,Occasionally,Never,Never,Always,Occasionally,Never,Occasionally,Occasionally,Always,Occasionally,Never,Never,Never,Occasionally,Occasionally,Never,Never,Occasionally,Never,Never,Never,Never,Never,Frequently,Occasionally,Never,Never,Occasionally,Never,Occasionally,Occasionally,Occasionally,Occasionally,Never,Occasionally,Occasionally,Occasionally,Frequently,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Never,Occasionally,Never,Occasionally,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,Never,Occasionally,Occasionally,Occasionally,Never,Occasionally,Occasionally,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Occasionally,Never,Never,Never,Occasionally,Never,Never,Occasionally,Occasionally, , , , , , , , , , , , , , , , , , , ,93062,west,11/6/2019,7/5/2007,12.3394934976044,11.75 to 13.99,1,Hispanic,1, , 
5631717853,11/06/2019 01:03:48 PM,11/06/2019 01:25:16 PM,108.192.44.239,360081,11,06,2019,09,22,2005,14,Male,9,Yes, , , , , ,Other (please specify),Mexican American,No, ,no,High school graduate (including GED),2,Frequently,Frequently,Always,Always,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Frequently,Frequently,Frequently,Always,Frequently,Occasionally,Occasionally,Occasionally,Occasionally,Frequently,Occasionally,Never,Occasionally,Frequently,Frequently,Occasionally,Never,Occasionally,Always,Occasionally,Occasionally,Occasionally,Frequently,Frequently,Occasionally,Occasionally,Frequently,Occasionally,Occasionally,Occasionally,Frequently,Frequently,Occasionally,Occasionally,Frequently,Never,Never,Occasionally,Occasionally,Occasionally,Never,Never,Occasionally,Occasionally,Occasionally,Never,Occasionally,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Never,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Never,Never,Never,Occasionally,Occasionally,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Occasionally,Never,Never,Occasionally,Never,Occasionally,Never,Occasionally,Occasionally,Frequently,Frequently,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Frequently,Frequently, , , , , , , , , , , , , , , , , , , ,93062,west,11/6/2019,9/22/2005,14.1218343600274,14.00 to 15.99 years,1,Hispanic,1, , 
5631721112,11/06/2019 01:25:33 PM,11/06/2019 01:37:40 PM,108.192.44.239,360082,11,06,2019,01,26,2004,15,Male,10,Yes, , , , , ,Other (please specify),Mexican American,No, ,no,High school graduate (including GED),2,Always,Always,Always,Always,Never,Never,Never,Always,Never,Never,Never,Never,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never, , , , , , , , , , , , , , , , , , , ,93062,west,11/6/2019,1/26/2004,15.7782340862423,14.00 to 15.99 years,1,Hispanic,1, , 
5622246478,09/07/2019 10:05:37 AM,01/16/2020 12:01:33 PM,45.51.241.99,361025,07,07,2019,12,22,2001,17,Female,12,Yes, , , ,Native Hawaiian/Pacific Islander, ,Other (please specify),Filipino,Yes,Depression and Anx,yes,High school graduate (including GED),2,Occasionally,Frequently,Always,Occasionally,Always,Never,Never,Always,Never,Always,Never,Never,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Always,Never,Never,Never,Always,Never,Occasionally,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Always,Never,Never,Never,Never,Never,Never,Never,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Learner's Permit,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,93552,west,7/7/2019,12/22/2001,17.5386721423682,16.00 to 17.99 years,2,Hispanic,1, , 
5622253018,09/07/2019 11:15:48 AM,11/01/2019 11:20:47 AM,45.51.241.99,361026,09,07,2019,05,14,2004,15,Male,10,Yes, , , ,Native Hawaiian/Pacific Islander, ,Other (please specify),Filipino,No, ,no,High school graduate (including GED),2,Occasionally,Occasionally,Frequently,Occasionally,Occasionally,Always,Never,Never,Occasionally,Never,Frequently,Occasionally,Frequently,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Frequently,Occasionally,Frequently,Occasionally,Never,Never,Always,Occasionally,Never,Never,Never,Never,Frequently,Occasionally,Frequently,Always,Never,Frequently,Frequently,Occasionally,Always,Occasionally,Occasionally,Frequently,Always,Never,Occasionally,Never,Occasionally,Frequently,Never,Never,Occasionally,Frequently,Never,Always,Never,Frequently,Never,Never,Never,Occasionally,Occasionally,Occasionally,Never,Frequently,Occasionally,Never,Occasionally,Never,Always,Occasionally,Always,Occasionally,Never,Occasionally,Never,Frequently,Never,Never,Never,Occasionally,Never,Occasionally,Frequently,Occasionally,Never,Never,Never,Occasionally,Frequently,Occasionally,Never,Frequently,Frequently,Frequently,Never,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Frequently, , , , , , , , , , , , , , , , , , , ,93552,west,9/7/2019,5/14/2004,15.315537303217,14.00 to 15.99 years,2,Hispanic,1, , 
5622278383,09/07/2019 05:46:06 PM,11/01/2019 11:21:19 AM,45.51.241.99,361027,09,07,2019,01,01,2007,12,Male,7,Yes, , , ,Native Hawaiian/Pacific Islander, ,Other (please specify),Filipino,No, ,no,High school graduate (including GED),2,Always,Frequently,Always,Always,Never,Always,Never,Always,Frequently,Occasionally,Never,Always,Always,Always,Always,Never,Never,Never,Always,Frequently,Occasionally,Always,Never,Never,Never,Never,Never,Occasionally,Always,Never,Never,Never,Never,Never,Never,Never,Always,Never,Never,Never,Occasionally,Never,Never,Always,Never,Never,Never,Always,Never,Frequently,Never,Never,Always,Always,Occasionally,Never,Frequently,Never,Never,Frequently,Never,Always,Occasionally,Never,Frequently,Frequently,Never,Frequently,Occasionally,Never,Occasionally,Never,Never,Frequently,Never,Never,Always,Never,Never,Never,Never,Never,Never,Always,Frequently,Always,Occasionally,Never,Always,Never,Never,Never,Occasionally,Always,Never,Never,Always,Never,Never,Never,Never,Never,Never,Never,Never, , , , , , , , , , , , , , , , , , , ,93552,west,9/7/2019,1/1/2007,12.6817248459959,11.75 to 13.99,2,Hispanic,1, , 
5623211121,09/13/2019 06:41:03 AM,09/13/2019 06:54:21 AM,99.203.75.97,361040,09,13,2019,03,22,2005,14,Male,9,Yes, , , , ,White, , ,No, ,no,High school graduate (including GED),4 or more,Always,Frequently,Frequently,Always,Frequently,Never,Never,Occasionally,Occasionally,Never,Never,Never,Frequently,Never,Never,Never,Never,Occasionally,Never,Never,Never,Occasionally,Never,Never,Never,Occasionally,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Occasionally,Occasionally,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Occasionally,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Occasionally,Never,Occasionally, , , , , , , , , , , , , , , , , , , ,93552,west,9/13/2019,3/22/2005,14.4777549623546,14.00 to 15.99 years,1,Hispanic,1, , 
5623482183,09/15/2019 01:46:33 PM,09/15/2019 01:59:15 PM,99.203.74.168,361041,09,15,2019,03,27,2004,15,Male,10,Yes, , , , , ,Other (please specify),Hispanic,No, ,no,Some college or associate degree,4 or more,Always,Always,Always,Frequently,Occasionally,Occasionally,Never,Frequently,Occasionally,Occasionally,Occasionally,Occasionally,Frequently,Occasionally,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Occasionally,Never,Never,Never,Occasionally,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Never,Never,Occasionally,Never,Never,Never,Never,Occasionally,Occasionally,Occasionally,Never,Occasionally,Never,Occasionally,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Occasionally,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Occasionally,Never,Occasionally,Occasionally,Occasionally,Never,Occasionally,Occasionally,Never,Never,Never,Never,Occasionally, , , , , , , , , , , , , , , , , , , ,93552,west,9/15/2019,3/27/2004,15.4688569472964,14.00 to 15.99 years,1,Hispanic,1, , 
5624803139,09/23/2019 08:46:38 PM,09/23/2019 09:15:23 PM,142.129.56.98,361043,09,23,2019,06,19,2007,12,Female,7,Yes, , , , ,White, , ,No, ,no,Some college or associate degree,4 or more,Always,Always,Always,Frequently,Frequently,Frequently,Never,Never,Occasionally,Never,Never,Always,Frequently,Never,Occasionally,Never,Occasionally,Occasionally,Occasionally,Never,Never,Occasionally,Occasionally,Never,Occasionally,Occasionally,Occasionally,Always,Occasionally,Never,Occasionally,Occasionally,Occasionally,Never,Never,Occasionally,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Frequently,Occasionally,Never,Never,Occasionally,Never,Never,Never,Never,Occasionally,Occasionally,Occasionally,Never,Occasionally,Never,Occasionally,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,Never,Never,Occasionally,Occasionally,Never,Occasionally,Never,Occasionally,Occasionally,Never,Occasionally,Occasionally,Occasionally,Occasionally,Never,Never,Occasionally,Occasionally,Never,Always,Occasionally,Never,Occasionally,Never,Never,Occasionally,Always,Never,Never,Occasionally,Occasionally,Occasionally,Never,Never,Occasionally,Occasionally,Never,Never,Occasionally,Occasionally, , , , , , , , , , , , , , , , , , , ,93552,west,9/23/2019,6/19/2007,12.2628336755647,11.75 to 13.99,1,Hispanic,1, , 
5627223532,10/08/2019 01:05:18 PM,10/08/2019 01:24:46 PM,172.89.122.4,361048,10,08,2019,06,26,2006,13,Female,8,Yes, , , , , ,Other (please specify),Latina,No, ,no,Did not complete high school (no diploma),1,Always,Always,Always,Always,Frequently,Never,Always,Occasionally,Always,Never,Frequently,Always,Always,Always,Always,Never,Never,Occasionally,Occasionally,Occasionally,Never,Always,Occasionally,Never,Never,Occasionally,Occasionally,Frequently,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Occasionally,Never,Never,Never,Occasionally,Never,Never,Never,Occasionally,Never,Occasionally,Never,Never,Frequently,Never,Never,Frequently,Never,Never,Never,Never,Never,Frequently,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Always,Never,Never,Never,Occasionally,Frequently,Never,Never,Never,Never,Never,Never,Occasionally,Never, , , , , , , , , , , , , , , , , , , ,93550,west,10/8/2019,6/26/2006,13.284052019165,11.75 to 13.99,1,Hispanic,1, , 
5627705301,10/11/2019 07:19:54 AM,11/01/2019 11:22:34 AM,107.77.231.96,361049,10,10,2019,01,07,2004,15,Female,10,Yes, , , , ,White, , ,Yes,Alopetia areata,yes,Some college or associate degree,4 or more,Frequently,Frequently,Frequently,Always,Occasionally,Occasionally,Never,Occasionally,Occasionally,Always,Never,Occasionally,Frequently,Occasionally,Occasionally,Frequently,Occasionally,Never,Occasionally,Never,Never,Never,Frequently,Occasionally,Frequently,Never,Never,Occasionally,Frequently,Never,Never,Never,Never,Occasionally,Occasionally,Frequently,Occasionally,Never,Occasionally,Occasionally,Occasionally,Frequently,Occasionally,Frequently,Occasionally,Frequently,Occasionally,Never,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Frequently,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Frequently,Never,Frequently,Never,Occasionally,Never,Occasionally,Occasionally,Occasionally,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Occasionally,Occasionally,Never,Never,Frequently,Never,Never,Never,Frequently,Occasionally,Occasionally,Learner's Permit,Occasionally,Occasionally,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Occasionally,Never,Occasionally,Never,Occasionally,93010,west,10/10/2019,1/7/2004,15.7563312799452,14.00 to 15.99 years,1,Hispanic,1, , 
5636209867,12/06/2019 04:41:33 PM,12/06/2019 04:56:37 PM,75.27.236.206,362026,12,06,2019,01,24,2003,16,Female,9,Yes, , , , , ,Other (please specify),Hispanic,No, ,yes,High school graduate (including GED),2,Frequently,Frequently,Frequently,Frequently,Frequently,Occasionally,Never,Frequently,Never,Frequently,Never,Always,Frequently,Occasionally,Frequently,Never,Occasionally,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Occasionally,Never,Occasionally,Frequently,Frequently,Never,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Never,Occasionally,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Never,Occasionally,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Frequently,Never,Occasionally,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Occasionally,Occasionally,Occasionally,Learner's Permit,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,30341,south,12/6/2019,1/24/2003,16.8651608487337,16.00 to 17.99 years,1,Hispanic,1, , 
5636353574,12/08/2019 08:01:55 AM,12/08/2019 08:23:09 AM,75.27.236.206,362027,12,08,2019,07,13,2006,13,Female,8,Yes, , , , , ,Other (please specify),Hispanic,No, ,no,Did not complete high school (no diploma),2,Frequently,Frequently,Always,Frequently,Occasionally,Occasionally,Never,Frequently,Occasionally,Never,Never,Occasionally,Frequently,Frequently,Never,Frequently,Occasionally,Frequently,Occasionally,Frequently,Never,Frequently,Frequently,Occasionally,Occasionally,Never,Occasionally,Frequently,Frequently,Occasionally,Never,Occasionally,Never,Occasionally,Never,Frequently,Occasionally,Occasionally,Always,Always,Frequently,Never,Frequently,Occasionally,Occasionally,Always,Occasionally,Never,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,Never,Never,Frequently,Occasionally,Frequently,Occasionally,Never,Occasionally,Frequently,Occasionally,Occasionally,Occasionally,Occasionally,Frequently,Occasionally,Occasionally,Occasionally,Never,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Frequently,Occasionally,Never,Never,Occasionally,Never,Never,Frequently,Occasionally,Occasionally,Never,Occasionally,Occasionally,Never,Occasionally,Occasionally,Never,Occasionally,Never,Occasionally,Frequently,Frequently,Occasionally,Occasionally,Occasionally,Frequently,Occasionally,Frequently, , , , , , , , , , , , , , , , , , , ,30341,south,12/8/2019,7/13/2006,13.4045174537988,11.75 to 13.99,1,Hispanic,1, , 
5636002799,12/05/2019 10:54:24 AM,12/06/2019 09:24:44 AM,172.58.4.71,362030,12,05,2019,03,01,2002,17,Female,12,Yes, , , , ,White, , ,No, ,yes,Some college or associate degree,1,Frequently,Frequently,Frequently,Always,Frequently,Frequently,Never,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Never,Frequently,Frequently,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Never,Never,Never,Never,Never,Occasionally,Frequently,Occasionally,Always,Frequently,Occasionally,Occasionally,Frequently,Occasionally,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Never,Frequently,Never,Occasionally,Never,Never,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Frequently,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Occasionally,Never,Never,Never,Occasionally,Occasionally,Never,Occasionally,Occasionally,Frequently,Never,Occasionally,Never,Occasionally,Never,Occasionally,Always,Occasionally,Full License,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,30350,south,12/5/2019,3/1/2002,17.7631759069131,16.00 to 17.99 years,1,Hispanic,1, , 
